WP, 03, 2015030918,   , MIWU, 0,  56N, 1721E,  20, 1006, DB,  0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Bavi,
WP, 03, 2015031000,   , MIWU, 0,  57N, 1721E,  20, 1006, DB,
WP, 03, 2015031006,   , MIWU, 0,  59N, 1720E,  20, 1005, DB,
WP, 03, 2015031012,   , MIWU, 0,  62N, 1717E,  20, 1005, DB,
WP, 03, 2015031018,   , MIWU, 0,  65N, 1713E,  25, 1003, TD,
WP, 03, 2015031100,   , MIWU, 0,  67N, 1708E,  25, 1002, TD,
WP, 03, 2015031106,   , MIWU, 0,  68N, 1699E,  30, 1000, TD,
WP, 03, 2015031112,   , MIWU, 0,  69N, 1690E,  35,  998, TS,
WP, 03, 2015031118,   , MIWU, 0,  71N, 1680E,  40,  996, TS,
WP, 03, 2015031200,   , MIWU, 0,  76N, 1669E,  40,  995, TS,
WP, 03, 2015031206,   , MIWU, 0,  80N, 1656E,  45,  992, TS,
WP, 03, 2015031212,   , MIWU, 0,  82N, 1641E,  45,  991, TS,
WP, 03, 2015031218,   , MIWU, 0,  85N, 1627E,  50,  988, TS,
WP, 03, 2015031300,   , MIWU, 0,  89N, 1613E,  50,  987, TS,
WP, 03, 2015031306,   , MIWU, 0,  96N, 1600E,  55,  984, TS,
WP, 03, 2015031312,   , MIWU, 0, 104N, 1585E,  55,  983, TS,
WP, 03, 2015031318,   , MIWU, 0, 112N, 1567E,  60,  980, TS,
WP, 03, 2015031400,   , MIWU, 0, 121N, 1550E,  65,  977, TY,
WP, 03, 2015031406,   , MIWU, 0, 126N, 1535E,  65,  976, TY,
WP, 03, 2015031412,   , MIWU, 0, 132N, 1521E,  65,  976, TY,
WP, 03, 2015031418,   , MIWU, 0, 139N, 1503E,  60,  978, TS,
WP, 03, 2015031500,   , MIWU, 0, 141N, 1485E,  60,  978, TS,
WP, 03, 2015031506,   , MIWU, 0, 140N, 1466E,  55,  980, TS,
WP, 03, 2015031512,   , MIWU, 0, 138N, 1448E,  50,  982, TS,
WP, 03, 2015031518,   , MIWU, 0, 135N, 1426E,  45,  984, TS,
WP, 03, 2015031600,   , MIWU, 0, 136N, 1409E,  45,  983, TS,
WP, 03, 2015031606,   , MIWU, 0, 140N, 1397E,  55,  979, TS,
WP, 03, 2015031612,   , MIWU, 0, 143N, 1385E,  60,  977, TS,
WP, 03, 2015031618,   , MIWU, 0, 149N, 1374E,  50,  983, TS,
WP, 03, 2015031700,   , MIWU, 0, 154N, 1364E,  45,  986, TS,
WP, 03, 2015031706,   , MIWU, 0, 155N, 1354E,  40,  990, TS,
WP, 03, 2015031712,   , MIWU, 0, 156N, 1344E,  35,  994, LO,
WP, 03, 2015031718,   , MIWU, 0, 157N, 1336E,  35,  995, LO,
WP, 03, 2015031800,   , MIWU, 0, 158N, 1328E,  30,  998, LO,
WP, 03, 2015031806,   , MIWU, 0, 160N, 1320E,  30,  999, LO,
WP, 03, 2015031812,   , MIWU, 0, 161N, 1311E,  25, 1002, LO,
WP, 03, 2015031818,   , MIWU, 0, 161N, 1305E,  25, 1002, LO,
WP, 03, 2015031900,   , MIWU, 0, 160N, 1300E,  25, 1003, LO,
WP, 03, 2015031906,   , MIWU, 0, 158N, 1291E,  20, 1005, LO,
WP, 03, 2015031912,   , MIWU, 0, 154N, 1282E,  20, 1005, LO,
WP, 03, 2015031918,   , MIWU, 0, 150N, 1275E,  20, 1005, LO,
WP, 03, 2015032000,   , MIWU, 0, 148N, 1267E,  20, 1006, LO,
WP, 03, 2015032006,   , MIWU, 0, 145N, 1260E,  20, 1006, LO,
WP, 03, 2015032012,   , MIWU, 0, 144N, 1251E,  20, 1006, LO,
WP, 03, 2015032018,   , MIWU, 0, 145N, 1241E,  20, 1006, LO,
WP, 03, 2015032100,   , MIWU, 0, 145N, 1232E,  20, 1006, LO,
WP, 03, 2015032106,   , MIWU, 0, 143N, 1224E,  20, 1006, LO,
WP, 03, 2015032112,   , MIWU, 0, 140N, 1219E,  15, 1008, LO,
WP, 03, 2015032118,   , MIWU, 0, 139N, 1214E,  15, 1009, LO,
