WP, 26, 1989092712,   , MIWU, 0, 101N, 1440E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Angela,
WP, 26, 1989092718,   , MIWU, 0, 105N, 1428E,  20, 1009, DB,
WP, 26, 1989092800,   , MIWU, 0, 108N, 1418E,  20, 1008, DB,
WP, 26, 1989092806,   , MIWU, 0, 110N, 1410E,  25, 1006, TD,
WP, 26, 1989092812,   , MIWU, 0, 114N, 1404E,  30, 1004, TD,
WP, 26, 1989092818,   , MIWU, 0, 119N, 1398E,  30, 1003, TD,
WP, 26, 1989092900,   , MIWU, 0, 125N, 1394E,  35, 1001, TS,
WP, 26, 1989092906,   , MIWU, 0, 133N, 1394E,  40,  999, TS,
WP, 26, 1989092912,   , MIWU, 0, 143N, 1394E,  40,  998, TS,
WP, 26, 1989092918,   , MIWU, 0, 151N, 1393E,  40,  998, TS,
WP, 26, 1989093000,   , MIWU, 0, 155N, 1389E,  45,  995, TS,
WP, 26, 1989093006,   , MIWU, 0, 158N, 1385E,  55,  989, TS,
WP, 26, 1989093012,   , MIWU, 0, 160N, 1382E,  70,  980, TY,
WP, 26, 1989093015,   , MIWU, 0, 162N, 1381E,  95,  964, TY,
WP, 26, 1989093018,   , MIWU, 0, 163N, 1380E, 110,  952, TY,
WP, 26, 1989093021,   , MIWU, 0, 164N, 1379E, 130,  940, ST,
WP, 26, 1989100100,   , MIWU, 0, 165N, 1378E, 120,  944, TY,
WP, 26, 1989100106,   , MIWU, 0, 167N, 1373E, 110,  950, TY,
WP, 26, 1989100112,   , MIWU, 0, 169N, 1367E, 130,  938, ST,
WP, 26, 1989100118,   , MIWU, 0, 172N, 1360E, 155,  915, ST,
WP, 26, 1989100200,   , MIWU, 0, 174N, 1352E, 145,  920, ST,
WP, 26, 1989100206,   , MIWU, 0, 175N, 1344E, 135,  924, ST,
WP, 26, 1989100212,   , MIWU, 0, 177N, 1335E, 140,  921, ST,
WP, 26, 1989100218,   , MIWU, 0, 179N, 1327E, 135,  921, ST,
WP, 26, 1989100300,   , MIWU, 0, 180N, 1320E, 125,  925, TY,
WP, 26, 1989100306,   , MIWU, 0, 181N, 1313E, 120,  927, TY,
WP, 26, 1989100312,   , MIWU, 0, 182N, 1307E, 110,  930, TY,
WP, 26, 1989100318,   , MIWU, 0, 182N, 1301E, 110,  931, TY,
WP, 26, 1989100400,   , MIWU, 0, 182N, 1294E, 115,  929, TY,
WP, 26, 1989100406,   , MIWU, 0, 182N, 1286E, 110,  930, TY,
WP, 26, 1989100412,   , MIWU, 0, 182N, 1275E, 115,  927, TY,
WP, 26, 1989100418,   , MIWU, 0, 182N, 1263E, 120,  924, TY,
WP, 26, 1989100500,   , MIWU, 0, 181N, 1251E, 130,  916, ST,
WP, 26, 1989100506,   , MIWU, 0, 182N, 1240E, 140,  908, ST,
WP, 26, 1989100512,   , MIWU, 0, 184N, 1230E, 160,  894, ST,
WP, 26, 1989100518,   , MIWU, 0, 186N, 1221E, 145,  900, ST,
WP, 26, 1989100600,   , MIWU, 0, 188N, 1212E, 115,  930, TY,
WP, 26, 1989100606,   , MIWU, 0, 188N, 1202E,  85,  956, TY,
WP, 26, 1989100612,   , MIWU, 0, 187N, 1193E,  75,  962, TY,
WP, 26, 1989100618,   , MIWU, 0, 186N, 1186E,  80,  960, TY,
WP, 26, 1989100700,   , MIWU, 0, 185N, 1179E,  85,  958, TY,
WP, 26, 1989100706,   , MIWU, 0, 184N, 1173E,  90,  956, TY,
WP, 26, 1989100712,   , MIWU, 0, 183N, 1166E,  95,  954, TY,
WP, 26, 1989100718,   , MIWU, 0, 183N, 1159E,  95,  953, TY,
WP, 26, 1989100800,   , MIWU, 0, 183N, 1152E, 100,  950, TY,
WP, 26, 1989100806,   , MIWU, 0, 182N, 1145E, 105,  947, TY,
WP, 26, 1989100812,   , MIWU, 0, 180N, 1136E, 110,  944, TY,
WP, 26, 1989100818,   , MIWU, 0, 178N, 1126E, 115,  941, TY,
WP, 26, 1989100900,   , MIWU, 0, 176N, 1116E, 115,  940, TY,
WP, 26, 1989100906,   , MIWU, 0, 175N, 1107E, 105,  945, TY,
WP, 26, 1989100912,   , MIWU, 0, 176N, 1097E,  95,  951, TY,
WP, 26, 1989100918,   , MIWU, 0, 176N, 1088E,  90,  954, TY,
WP, 26, 1989101000,   , MIWU, 0, 175N, 1078E,  85,  958, TY,
WP, 26, 1989101006,   , MIWU, 0, 175N, 1070E,  75,  966, TY,
WP, 26, 1989101012,   , MIWU, 0, 174N, 1064E,  60,  978, TS,
WP, 26, 1989101018,   , MIWU, 0, 172N, 1059E,  40,  991, TS,
WP, 26, 1989101100,   , MIWU, 0, 170N, 1054E,  25, 1000, TD,
WP, 26, 1989101106,   , MIWU, 0, 167N, 1050E,  15, 1006, DB,
