WP, 23, 1989090706,   , MIWU, 0, 171N, 1480E,  20, 1003, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Tip,
WP, 23, 1989090712,   , MIWU, 0, 174N, 1482E,  20, 1003, DB,
WP, 23, 1989090718,   , MIWU, 0, 177N, 1487E,  20, 1002, DB,
WP, 23, 1989090800,   , MIWU, 0, 180N, 1495E,  20, 1002, DB,
WP, 23, 1989090806,   , MIWU, 0, 184N, 1504E,  25, 1000, TD,
WP, 23, 1989090812,   , MIWU, 0, 189N, 1515E,  30,  998, TD,
WP, 23, 1989090818,   , MIWU, 0, 196N, 1525E,  35,  995, TS,
WP, 23, 1989090900,   , MIWU, 0, 205N, 1536E,  40,  992, TS,
WP, 23, 1989090906,   , MIWU, 0, 220N, 1548E,  45,  989, TS,
WP, 23, 1989090912,   , MIWU, 0, 242N, 1550E,  50,  986, TS,
WP, 23, 1989090918,   , MIWU, 0, 266N, 1539E,  60,  980, TS,
WP, 23, 1989091000,   , MIWU, 0, 280N, 1524E,  60,  978, TS,
WP, 23, 1989091006,   , MIWU, 0, 286N, 1512E,  55,  980, TS,
WP, 23, 1989091012,   , MIWU, 0, 291N, 1504E,  55,  980, TS,
WP, 23, 1989091018,   , MIWU, 0, 297N, 1502E,  55,  979, TS,
WP, 23, 1989091100,   , MIWU, 0, 304N, 1506E,  60,  976, TS,
WP, 23, 1989091106,   , MIWU, 0, 314N, 1510E,  60,  976, TS,
WP, 23, 1989091112,   , MIWU, 0, 330N, 1511E,  55,  978, TS,
WP, 23, 1989091118,   , MIWU, 0, 342N, 1512E,  55,  978, TS,
WP, 23, 1989091200,   , MIWU, 0, 351N, 1516E,  60,  976, TS,
WP, 23, 1989091206,   , MIWU, 0, 358N, 1525E,  70,  970, TY,
WP, 23, 1989091212,   , MIWU, 0, 363N, 1540E,  65,  970, TY,
WP, 23, 1989091218,   , MIWU, 0, 368N, 1560E,  60,  972, TS,
WP, 23, 1989091300,   , MIWU, 0, 372N, 1583E,  55,  974, TS,
WP, 23, 1989091306,   , MIWU, 0, 375N, 1606E,  55,  975, TS,
WP, 23, 1989091312,   , MIWU, 0, 374N, 1629E,  50,  978, TS,
WP, 23, 1989091318,   , MIWU, 0, 371N, 1650E,  45,  981, TS,
WP, 23, 1989091400,   , MIWU, 0, 366N, 1672E,  40,  984, EX,
WP, 23, 1989091406,   , MIWU, 0, 365N, 1695E,  40,  985, EX,
WP, 23, 1989091412,   , MIWU, 0, 374N, 1722E,  40,  985, EX,
WP, 23, 1989091418,   , MIWU, 0, 398N, 1755E,  45,  982, EX,
WP, 23, 1989091500,   , MIWU, 0, 430N, 1780E,  50,  979, EX,
WP, 23, 1989091506,   , MIWU, 0, 465N, 1795E,  50,  978, EX,
WP, 23, 1989091512,   , MIWU, 0, 500N, 1800E,  45,  981, EX,
WP, 23, 1989091518,   , MIWU, 0, 530N, 1800E,  40,  984, EX,
WP, 23, 1989091600,   , MIWU, 0, 550N, 1799E,  40,  985, EX,
WP, 23, 1989091606,   , MIWU, 0, 560N, 1799E,  35,  988, EX,
WP, 23, 1989091612,   , MIWU, 0, 568N, 1800E,  35,  988, EX,
WP, 23, 1989091618,   , MIWU, 0, 574N, 1797W,  30,  991, EX,
WP, 23, 1989091700,   , MIWU, 0, 577N, 1792W,  30,  991, EX,
WP, 23, 1989091706,   , MIWU, 0, 580N, 1780W,  30,  992, EX,
WP, 23, 1989091712,   , MIWU, 0, 584N, 1764W,  25,  995, EX,
