WP, 27, 1989092806,   , MIWU, 0, 159N, 1202E,  20, 1005, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Brian,
WP, 27, 1989092812,   , MIWU, 0, 164N, 1197E,  20, 1005, DB,
WP, 27, 1989092818,   , MIWU, 0, 170N, 1190E,  20, 1004, DB,
WP, 27, 1989092900,   , MIWU, 0, 177N, 1182E,  20, 1004, DB,
WP, 27, 1989092906,   , MIWU, 0, 184N, 1175E,  25, 1002, TD,
WP, 27, 1989092912,   , MIWU, 0, 190N, 1170E,  25, 1001, TD,
WP, 27, 1989092918,   , MIWU, 0, 194N, 1166E,  25, 1001, TD,
WP, 27, 1989093000,   , MIWU, 0, 198N, 1162E,  30,  999, TD,
WP, 27, 1989093006,   , MIWU, 0, 200N, 1158E,  35,  996, TS,
WP, 27, 1989093012,   , MIWU, 0, 201N, 1154E,  40,  993, TS,
WP, 27, 1989093018,   , MIWU, 0, 200N, 1150E,  45,  990, TS,
WP, 27, 1989100100,   , MIWU, 0, 197N, 1146E,  50,  987, TS,
WP, 27, 1989100106,   , MIWU, 0, 193N, 1142E,  60,  981, TS,
WP, 27, 1989100112,   , MIWU, 0, 190N, 1137E,  65,  978, TY,
WP, 27, 1989100118,   , MIWU, 0, 187N, 1131E,  70,  975, TY,
WP, 27, 1989100200,   , MIWU, 0, 185N, 1123E,  75,  972, TY,
WP, 27, 1989100206,   , MIWU, 0, 184N, 1115E,  85,  968, TY,
WP, 27, 1989100212,   , MIWU, 0, 184N, 1105E,  90,  966, TY,
WP, 27, 1989100218,   , MIWU, 0, 184N, 1093E,  80,  972, TY,
WP, 27, 1989100300,   , MIWU, 0, 185N, 1079E,  70,  978, TY,
WP, 27, 1989100306,   , MIWU, 0, 188N, 1064E,  65,  982, TY,
WP, 27, 1989100312,   , MIWU, 0, 192N, 1048E,  50,  991, TS,
WP, 27, 1989100318,   , MIWU, 0, 196N, 1032E,  35,  998, TS,
WP, 27, 1989100400,   , MIWU, 0, 200N, 1015E,  25, 1002, TD,
WP, 27, 1989100406,   , MIWU, 0, 203N, 1000E,  15, 1006, DB,
WP, 27, 1989100412,   , MIWU, 0, 205N,  983E,  15, 1007, DB,
