WP, 24, 1989091106,   , MIWU, 0, 176N, 1464E,  20, 1006, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Vera,
WP, 24, 1989091112,   , MIWU, 0, 174N, 1465E,  20, 1006, DB,
WP, 24, 1989091118,   , MIWU, 0, 173N, 1463E,  20, 1005, DB,
WP, 24, 1989091200,   , MIWU, 0, 173N, 1459E,  25, 1003, TD,
WP, 24, 1989091206,   , MIWU, 0, 176N, 1451E,  30, 1001, TD,
WP, 24, 1989091212,   , MIWU, 0, 182N, 1437E,  35,  999, TS,
WP, 24, 1989091218,   , MIWU, 0, 190N, 1417E,  40,  996, TS,
WP, 24, 1989091300,   , MIWU, 0, 200N, 1396E,  50,  990, TS,
WP, 24, 1989091306,   , MIWU, 0, 208N, 1377E,  60,  984, TS,
WP, 24, 1989091312,   , MIWU, 0, 214N, 1360E,  55,  986, TS,
WP, 24, 1989091318,   , MIWU, 0, 220N, 1343E,  50,  988, TS,
WP, 24, 1989091400,   , MIWU, 0, 226N, 1325E,  50,  988, TS,
WP, 24, 1989091406,   , MIWU, 0, 233N, 1304E,  55,  986, TS,
WP, 24, 1989091412,   , MIWU, 0, 241N, 1284E,  50,  988, TS,
WP, 24, 1989091418,   , MIWU, 0, 250N, 1264E,  45,  990, TS,
WP, 24, 1989091500,   , MIWU, 0, 261N, 1246E,  45,  991, TS,
WP, 24, 1989091506,   , MIWU, 0, 273N, 1230E,  45,  991, TS,
WP, 24, 1989091512,   , MIWU, 0, 283N, 1217E,  40,  993, TS,
WP, 24, 1989091518,   , MIWU, 0, 293N, 1207E,  35,  996, TS,
WP, 24, 1989091600,   , MIWU, 0, 304N, 1200E,  30,  998, TD,
WP, 24, 1989091606,   , MIWU, 0, 316N, 1195E,  30,  999, TD,
WP, 24, 1989091612,   , MIWU, 0, 330N, 1197E,  30,  999, TD,
WP, 24, 1989091618,   , MIWU, 0, 345N, 1210E,  35,  996, EX,
WP, 24, 1989091700,   , MIWU, 0, 358N, 1236E,  40,  993, EX,
WP, 24, 1989091706,   , MIWU, 0, 370N, 1270E,  40,  992, EX,
WP, 24, 1989091712,   , MIWU, 0, 382N, 1302E,  35,  994, EX,
WP, 24, 1989091718,   , MIWU, 0, 396N, 1346E,  30,  996, EX,
WP, 24, 1989091800,   , MIWU, 0, 410N, 1400E,  30,  997, EX,
WP, 24, 1989091806,   , MIWU, 0, 422N, 1476E,  25,  999, EX,
WP, 24, 1989091812,   , MIWU, 0, 432N, 1564E,  25, 1000, EX,
