WP, 18, 1989081400,   , MIWU, 0, 152N, 1430E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Peggy,
WP, 18, 1989081406,   , MIWU, 0, 153N, 1437E,  20, 1010, DB,
WP, 18, 1989081412,   , MIWU, 0, 156N, 1445E,  20, 1009, DB,
WP, 18, 1989081418,   , MIWU, 0, 160N, 1453E,  20, 1009, DB,
WP, 18, 1989081500,   , MIWU, 0, 165N, 1460E,  25, 1007, TD,
WP, 18, 1989081506,   , MIWU, 0, 170N, 1466E,  25, 1007, TD,
WP, 18, 1989081512,   , MIWU, 0, 176N, 1473E,  30, 1005, TD,
WP, 18, 1989081518,   , MIWU, 0, 184N, 1480E,  30, 1005, TD,
WP, 18, 1989081600,   , MIWU, 0, 194N, 1485E,  30, 1004, TD,
WP, 18, 1989081606,   , MIWU, 0, 205N, 1488E,  35, 1002, TS,
WP, 18, 1989081612,   , MIWU, 0, 215N, 1488E,  40, 1000, TS,
WP, 18, 1989081618,   , MIWU, 0, 223N, 1486E,  35, 1002, TS,
WP, 18, 1989081700,   , MIWU, 0, 229N, 1482E,  35, 1002, TS,
WP, 18, 1989081706,   , MIWU, 0, 232N, 1477E,  35, 1003, TS,
WP, 18, 1989081712,   , MIWU, 0, 234N, 1473E,  30, 1005, TD,
WP, 18, 1989081718,   , MIWU, 0, 235N, 1468E,  30, 1005, TD,
WP, 18, 1989081800,   , MIWU, 0, 235N, 1462E,  30, 1006, TD,
WP, 18, 1989081806,   , MIWU, 0, 236N, 1454E,  25, 1008, TD,
WP, 18, 1989081812,   , MIWU, 0, 239N, 1447E,  20, 1010, DB,
WP, 18, 1989081818,   , MIWU, 0, 242N, 1440E,  15, 1012, DB,
WP, 18, 1989081900,   , MIWU, 0, 245N, 1433E,  15, 1013, DB,
