WP, 07, 1989070512,   , MIWU, 0, 152N, 1312E,  20, 1011, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Faye,
WP, 07, 1989070518,   , MIWU, 0, 152N, 1305E,  20, 1010, DB,
WP, 07, 1989070600,   , MIWU, 0, 153N, 1300E,  25, 1008, TD,
WP, 07, 1989070606,   , MIWU, 0, 155N, 1296E,  30, 1006, TD,
WP, 07, 1989070612,   , MIWU, 0, 157N, 1292E,  35, 1004, TS,
WP, 07, 1989070618,   , MIWU, 0, 160N, 1288E,  40, 1002, TS,
WP, 07, 1989070700,   , MIWU, 0, 164N, 1283E,  40, 1001, TS,
WP, 07, 1989070706,   , MIWU, 0, 167N, 1277E,  45,  999, TS,
WP, 07, 1989070712,   , MIWU, 0, 168N, 1270E,  50,  996, TS,
WP, 07, 1989070718,   , MIWU, 0, 168N, 1261E,  55,  993, TS,
WP, 07, 1989070800,   , MIWU, 0, 167N, 1248E,  65,  987, TY,
WP, 07, 1989070806,   , MIWU, 0, 167N, 1235E,  70,  985, TY,
WP, 07, 1989070812,   , MIWU, 0, 168N, 1219E,  60,  989, TS,
WP, 07, 1989070818,   , MIWU, 0, 170N, 1198E,  45,  996, TS,
WP, 07, 1989070900,   , MIWU, 0, 172N, 1184E,  45,  997, TS,
WP, 07, 1989070906,   , MIWU, 0, 173N, 1174E,  45,  996, TS,
WP, 07, 1989070912,   , MIWU, 0, 175N, 1164E,  45,  996, TS,
WP, 07, 1989070918,   , MIWU, 0, 179N, 1153E,  50,  994, TS,
WP, 07, 1989071000,   , MIWU, 0, 185N, 1140E,  45,  996, TS,
WP, 07, 1989071006,   , MIWU, 0, 190N, 1126E,  40,  998, TS,
WP, 07, 1989071012,   , MIWU, 0, 194N, 1114E,  40,  998, TS,
WP, 07, 1989071018,   , MIWU, 0, 199N, 1103E,  40,  999, TS,
WP, 07, 1989071100,   , MIWU, 0, 204N, 1092E,  35, 1001, TS,
WP, 07, 1989071106,   , MIWU, 0, 209N, 1080E,  30, 1003, TD,
WP, 07, 1989071112,   , MIWU, 0, 214N, 1066E,  20, 1007, DB,
WP, 07, 1989071118,   , MIWU, 0, 220N, 1052E,  15, 1009, DB,
WP, 07, 1989071200,   , MIWU, 0, 225N, 1039E,  15, 1009, DB,
WP, 07, 1989071206,   , MIWU, 0, 229N, 1027E,  15, 1010, DB,
