WP, 35, 1989120318,   , MIWU, 0,  94N, 1487E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, ThirtyFive-W,
WP, 35, 1989120400,   , MIWU, 0, 101N, 1478E,  20, 1010, DB,
WP, 35, 1989120406,   , MIWU, 0, 106N, 1466E,  20, 1009, DB,
WP, 35, 1989120412,   , MIWU, 0, 110N, 1452E,  25, 1007, TD,
WP, 35, 1989120418,   , MIWU, 0, 112N, 1436E,  30, 1005, TD,
WP, 35, 1989120500,   , MIWU, 0, 112N, 1423E,  35, 1003, TS,
WP, 35, 1989120506,   , MIWU, 0, 112N, 1413E,  35, 1004, TS,
WP, 35, 1989120512,   , MIWU, 0, 111N, 1408E,  30, 1006, TD,
WP, 35, 1989120518,   , MIWU, 0, 110N, 1405E,  25, 1008, TD,
WP, 35, 1989120600,   , MIWU, 0, 110N, 1403E,  25, 1007, TD,
WP, 35, 1989120606,   , MIWU, 0, 111N, 1401E,  30, 1005, TD,
WP, 35, 1989120612,   , MIWU, 0, 111N, 1398E,  30, 1004, TD,
WP, 35, 1989120618,   , MIWU, 0, 110N, 1395E,  30, 1004, TD,
WP, 35, 1989120700,   , MIWU, 0, 110N, 1391E,  35, 1002, TS,
WP, 35, 1989120706,   , MIWU, 0, 109N, 1387E,  35, 1002, TS,
WP, 35, 1989120712,   , MIWU, 0, 109N, 1384E,  35, 1001, TS,
WP, 35, 1989120718,   , MIWU, 0, 110N, 1382E,  40,  999, TS,
WP, 35, 1989120800,   , MIWU, 0, 111N, 1380E,  40,  998, TS,
WP, 35, 1989120806,   , MIWU, 0, 113N, 1379E,  40,  998, TS,
WP, 35, 1989120812,   , MIWU, 0, 116N, 1379E,  30, 1002, TD,
WP, 35, 1989120818,   , MIWU, 0, 120N, 1381E,  30, 1003, TD,
WP, 35, 1989120900,   , MIWU, 0, 123N, 1383E,  25, 1005, TD,
WP, 35, 1989120906,   , MIWU, 0, 125N, 1386E,  25, 1006, TD,
WP, 35, 1989120912,   , MIWU, 0, 126N, 1388E,  20, 1008, DB,
WP, 35, 1989120918,   , MIWU, 0, 128N, 1390E,  20, 1009, DB,
WP, 35, 1989121000,   , MIWU, 0, 130N, 1391E,  15, 1011, DB,
WP, 35, 1989121006,   , MIWU, 0, 133N, 1392E,  15, 1012, DB,
