WP, 21, 1989082300,   , MIWU, 0, 221N, 1446E,  15, 1011, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, TwentyOne-W,
WP, 21, 1989082306,   , MIWU, 0, 225N, 1445E,  15, 1010, DB,
WP, 21, 1989082312,   , MIWU, 0, 230N, 1447E,  20, 1008, DB,
WP, 21, 1989082318,   , MIWU, 0, 236N, 1453E,  20, 1007, DB,
WP, 21, 1989082400,   , MIWU, 0, 242N, 1462E,  25, 1005, TD,
WP, 21, 1989082406,   , MIWU, 0, 249N, 1472E,  25, 1004, TD,
WP, 21, 1989082412,   , MIWU, 0, 257N, 1483E,  30, 1002, TD,
WP, 21, 1989082418,   , MIWU, 0, 265N, 1493E,  35, 1000, TS,
WP, 21, 1989082500,   , MIWU, 0, 273N, 1503E,  35, 1000, TS,
WP, 21, 1989082506,   , MIWU, 0, 283N, 1516E,  35,  999, TS,
WP, 21, 1989082512,   , MIWU, 0, 292N, 1530E,  40,  998, TS,
WP, 21, 1989082518,   , MIWU, 0, 300N, 1540E,  40,  998, TS,
WP, 21, 1989082600,   , MIWU, 0, 306N, 1548E,  40,  997, TS,
WP, 21, 1989082606,   , MIWU, 0, 311N, 1557E,  40,  997, TS,
WP, 21, 1989082612,   , MIWU, 0, 315N, 1569E,  45,  995, TS,
WP, 21, 1989082618,   , MIWU, 0, 317N, 1582E,  45,  994, TS,
WP, 21, 1989082700,   , MIWU, 0, 319N, 1596E,  50,  992, TS,
WP, 21, 1989082706,   , MIWU, 0, 321N, 1606E,  45,  994, TS,
WP, 21, 1989082712,   , MIWU, 0, 322N, 1612E,  40,  996, TS,
WP, 21, 1989082718,   , MIWU, 0, 323N, 1615E,  35,  998, TS,
WP, 21, 1989082800,   , MIWU, 0, 325N, 1614E,  30, 1000, TD,
WP, 21, 1989082806,   , MIWU, 0, 328N, 1610E,  25, 1002, TD,
WP, 21, 1989082812,   , MIWU, 0, 330N, 1600E,  20, 1004, DB,
WP, 21, 1989082818,   , MIWU, 0, 332N, 1586E,  15, 1006, DB,
WP, 21, 1989082900,   , MIWU, 0, 335N, 1568E,  15, 1007, DB,
