SH, 06, 2024011218,   , MIWU, 0, 102S,  925E,  20, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Anggrek,
SH, 06, 2024011300,   , MIWU, 0, 104S,  928E,  20, 1008, DB,
SH, 06, 2024012300,   , MIWU, 0, 127S,  915E,  50,  992, TS,
SH, 06, 2024012306,   , MIWU, 0, 130S,  917E,  55,  990, TS,
SH, 06, 2024012312,   , MIWU, 0, 134S,  919E,  55,  990, TS,
SH, 06, 2024012318,   , MIWU, 0, 137S,  918E,  55,  989, TS,
SH, 06, 2024012400,   , MIWU, 0, 139S,  915E,  60,  986, TS,
SH, 06, 2024012406,   , MIWU, 0, 140S,  913E,  65,  983, TY,
SH, 06, 2024012412,   , MIWU, 0, 142S,  911E,  65,  982, TY,
SH, 06, 2024012418,   , MIWU, 0, 146S,  910E,  65,  982, TY,
SH, 06, 2024012500,   , MIWU, 0, 151S,  907E,  70,  979, TY,
SH, 06, 2024012506,   , MIWU, 0, 153S,  901E,  75,  976, TY,
SH, 06, 2024012512,   , MIWU, 0, 156S,  894E,  85,  970, TY,
SH, 06, 2024012518,   , MIWU, 0, 159S,  884E, 100,  961, TY,
SH, 06, 2024012600,   , MIWU, 0, 163S,  875E, 110,  955, TY,
SH, 06, 2024012606,   , MIWU, 0, 170S,  864E, 110,  954, TY,
SH, 06, 2024012612,   , MIWU, 0, 176S,  853E, 105,  956, TY,
SH, 06, 2024012618,   , MIWU, 0, 181S,  841E,  95,  960, TY,
SH, 06, 2024012700,   , MIWU, 0, 185S,  830E,  90,  962, TY,
SH, 06, 2024012706,   , MIWU, 0, 190S,  820E, 100,  958, TY,
SH, 06, 2024012709,   , MIWU, 0, 193S,  815E, 110,  954, TY,
SH, 06, 2024012712,   , MIWU, 0, 195S,  808E, 110,  954, TY,
SH, 06, 2024012718,   , MIWU, 0, 197S,  795E, 105,  957, TY,
SH, 06, 2024012800,   , MIWU, 0, 199S,  780E,  95,  963, TY,
SH, 06, 2024012806,   , MIWU, 0, 203S,  764E, 100,  960, TY,
SH, 06, 2024012812,   , MIWU, 0, 210S,  748E, 105,  957, TY,
SH, 06, 2024012818,   , MIWU, 0, 218S,  733E, 115,  951, TY,
SH, 06, 2024012900,   , MIWU, 0, 227S,  720E, 115,  950, TY,
SH, 06, 2024012906,   , MIWU, 0, 238S,  710E, 120,  948, TY,
SH, 06, 2024012909,   , MIWU, 0, 245S,  708E, 125,  946, TY,
SH, 06, 2024012912,   , MIWU, 0, 254S,  707E, 120,  947, TY,
SH, 06, 2024012918,   , MIWU, 0, 267S,  709E, 110,  953, TY,
SH, 06, 2024013000,   , MIWU, 0, 279S,  717E, 100,  959, TY,
SH, 06, 2024013006,   , MIWU, 0, 290S,  727E,  90,  965, TY,
SH, 06, 2024013012,   , MIWU, 0, 300S,  742E,  80,  971, TY,
SH, 06, 2024013018,   , MIWU, 0, 308S,  763E,  70,  977, TY,
SH, 06, 2024013100,   , MIWU, 0, 317S,  793E,  60,  983, TS,
SH, 06, 2024013106,   , MIWU, 0, 326S,  826E,  50,  989, EX,
SH, 06, 2024013112,   , MIWU, 0, 342S,  874E,  40,  994, EX,
SH, 06, 2024013118,   , MIWU, 0, 369S,  925E,  40,  993, EX,
SH, 06, 2024020100,   , MIWU, 0, 400S,  974E,  45,  990, EX,
SH, 06, 2024020106,   , MIWU, 0, 432S, 1010E,  50,  986, EX,
SH, 06, 2024020112,   , MIWU, 0, 470S, 1065E,  65,  974, EX,
SH, 06, 2024020118,   , MIWU, 0, 498S, 1119E,  65,  970, EX,
SH, 06, 2024020200,   , MIWU, 0, 517S, 1185E,  65,  970, EX,
SH, 06, 2024020206,   , MIWU, 0, 530S, 1239E,  60,  972, EX,
SH, 06, 2024020212,   , MIWU, 0, 540S, 1288E,  55,  975, EX,
SH, 06, 2024020218,   , MIWU, 0, 548S, 1339E,  55,  977, EX,
SH, 06, 2024020300,   , MIWU, 0, 551S, 1378E,  50,  980, EX,
SH, 06, 2024020306,   , MIWU, 0, 552S, 1424E,  45,  983, EX,
SH, 06, 2024020312,   , MIWU, 0, 554S, 1473E,  40,  986, EX,
SH, 06, 2024020318,   , MIWU, 0, 558S, 1520E,  35,  989, EX,
SH, 06, 2024020400,   , MIWU, 0, 563S, 1566E,  30,  992, EX,
SH, 06, 2024020406,   , MIWU, 0, 569S, 1615E,  30,  993, EX,
SH, 06, 2024020412,   , MIWU, 0, 574S, 1666E,  25,  996, EX,
SH, 06, 2024020418,   , MIWU, 0, 580S, 1726E,  25,  997, EX,
