EP, 11, 2002090412,   , MIWU, 0, 171N, 1019W,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Eleven-E,
EP, 11, 2002090418,   , MIWU, 0, 170N, 1031W,  20, 1009, DB,
EP, 11, 2002090500,   , MIWU, 0, 172N, 1042W,  20, 1009, DB,
EP, 11, 2002090506,   , MIWU, 0, 176N, 1052W,  25, 1008, TD,
EP, 11, 2002090512,   , MIWU, 0, 183N, 1061W,  30, 1007, TD,
EP, 11, 2002090518,   , MIWU, 0, 190N, 1070W,  35, 1006, TS,
EP, 11, 2002090600,   , MIWU, 0, 198N, 1079W,  35, 1006, TS,
EP, 11, 2002090606,   , MIWU, 0, 206N, 1089W,  35, 1006, TS,
EP, 11, 2002090612,   , MIWU, 0, 210N, 1098W,  30, 1007, TD,
EP, 11, 2002090618,   , MIWU, 0, 213N, 1106W,  30, 1007, TD,
EP, 11, 2002090700,   , MIWU, 0, 214N, 1114W,  30, 1007, TD,
EP, 11, 2002090706,   , MIWU, 0, 213N, 1119W,  25, 1008, TD,
EP, 11, 2002090712,   , MIWU, 0, 209N, 1124W,  25, 1008, TD,
EP, 11, 2002090718,   , MIWU, 0, 205N, 1130W,  25, 1008, TD,
EP, 11, 2002090800,   , MIWU, 0, 206N, 1135W,  30, 1007, TD,
EP, 11, 2002090806,   , MIWU, 0, 212N, 1138W,  30, 1007, TD,
EP, 11, 2002090812,   , MIWU, 0, 218N, 1140W,  25, 1008, TD,
EP, 11, 2002090818,   , MIWU, 0, 223N, 1141W,  25, 1008, TD,
EP, 11, 2002090900,   , MIWU, 0, 230N, 1140W,  25, 1008, TD,
EP, 11, 2002090906,   , MIWU, 0, 237N, 1138W,  30, 1007, TD,
EP, 11, 2002090912,   , MIWU, 0, 243N, 1139W,  30, 1007, TD,
EP, 11, 2002090918,   , MIWU, 0, 247N, 1141W,  25, 1008, LO,
EP, 11, 2002091000,   , MIWU, 0, 250N, 1144W,  25, 1008, LO,
EP, 11, 2002091006,   , MIWU, 0, 252N, 1147W,  20, 1010, LO,
EP, 11, 2002091012,   , MIWU, 0, 253N, 1149W,  15, 1012, LO,
