WP, 25, 1987120906, , MIWU, 0,  51N, 1524E,  15, 1012, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Phyllis,
WP, 25, 1987120912, , MIWU, 0,  52N, 1514E,  15, 1012, DB,
WP, 25, 1987120918, , MIWU, 0,  54N, 1504E,  20, 1011, DB,
WP, 25, 1987121000, , MIWU, 0,  58N, 1495E,  20, 1011, DB,
WP, 25, 1987121006, , MIWU, 0,  64N, 1485E,  25, 1009, TD,
WP, 25, 1987121012, , MIWU, 0,  70N, 1473E,  25, 1008, TD,
WP, 25, 1987121018, , MIWU, 0,  76N, 1461E,  30, 1006, TD,
WP, 25, 1987121100, , MIWU, 0,  82N, 1446E,  35, 1004, TS,
WP, 25, 1987121106, , MIWU, 0,  88N, 1434E,  35, 1004, TS,
WP, 25, 1987121112, , MIWU, 0,  95N, 1425E,  35, 1003, TS,
WP, 25, 1987121118, , MIWU, 0, 102N, 1417E,  35, 1003, TS,
WP, 25, 1987121200, , MIWU, 0, 110N, 1412E,  40, 1001, TS,
WP, 25, 1987121206, , MIWU, 0, 117N, 1408E,  40, 1001, TS,
WP, 25, 1987121212, , MIWU, 0, 124N, 1405E,  40, 1000, TS,
WP, 25, 1987121218, , MIWU, 0, 130N, 1402E,  40, 1000, TS,
WP, 25, 1987121300, , MIWU, 0, 133N, 1400E,  45,  998, TS,
WP, 25, 1987121306, , MIWU, 0, 135N, 1397E,  50,  996, TS,
WP, 25, 1987121312, , MIWU, 0, 134N, 1391E,  50,  997, TS,
WP, 25, 1987121318, , MIWU, 0, 131N, 1381E,  45,  999, TS,
WP, 25, 1987121400, , MIWU, 0, 127N, 1370E,  50,  997, TS,
WP, 25, 1987121406, , MIWU, 0, 123N, 1357E,  60,  992, TS,
WP, 25, 1987121409, , MIWU, 0, 121N, 1348E,  70,  984, TY,
WP, 25, 1987121412, , MIWU, 0, 119N, 1340E,  85,  974, TY,
WP, 25, 1987121415, , MIWU, 0, 117N, 1332E, 105,  962, TY,
WP, 25, 1987121418, , MIWU, 0, 116N, 1324E, 115,  955, TY,
WP, 25, 1987121500, , MIWU, 0, 114N, 1307E, 120,  952, TY,
WP, 25, 1987121506, , MIWU, 0, 114N, 1291E, 110,  956, TY,
WP, 25, 1987121509, , MIWU, 0, 114N, 1282E,  95,  962, TY,
WP, 25, 1987121512, , MIWU, 0, 115N, 1274E,  80,  968, TY,
WP, 25, 1987121515, , MIWU, 0, 116N, 1267E,  90,  962, TY,
WP, 25, 1987121518, , MIWU, 0, 116N, 1261E, 105,  956, TY,
WP, 25, 1987121521, , MIWU, 0, 116N, 1256E, 120,  950, TY,
WP, 25, 1987121600, , MIWU, 0, 117N, 1251E, 115,  953, TY,
WP, 25, 1987121606, , MIWU, 0, 121N, 1242E,  95,  968, TY,
WP, 25, 1987121612, , MIWU, 0, 125N, 1235E,  70,  986, TY,
WP, 25, 1987121618, , MIWU, 0, 127N, 1229E,  80,  982, TY,
WP, 25, 1987121700, , MIWU, 0, 129N, 1223E,  90,  978, TY,
WP, 25, 1987121706, , MIWU, 0, 129N, 1216E,  80,  982, TY,
WP, 25, 1987121712, , MIWU, 0, 128N, 1208E,  60,  990, TS,
WP, 25, 1987121718, , MIWU, 0, 124N, 1201E,  40,  998, TS,
WP, 25, 1987121800, , MIWU, 0, 118N, 1192E,  45,  996, TS,
WP, 25, 1987121806, , MIWU, 0, 118N, 1183E,  55,  992, TS,
WP, 25, 1987121812, , MIWU, 0, 122N, 1173E,  55,  991, TS,
WP, 25, 1987121818, , MIWU, 0, 126N, 1165E,  55,  991, TS,
WP, 25, 1987121900, , MIWU, 0, 128N, 1157E,  50,  993, TS,
WP, 25, 1987121906, , MIWU, 0, 130N, 1150E,  45,  996, TS,
WP, 25, 1987121912, , MIWU, 0, 129N, 1142E,  35, 1002, TS,
WP, 25, 1987121918, , MIWU, 0, 123N, 1136E,  30, 1005, TD,
WP, 25, 1987122000, , MIWU, 0, 116N, 1129E,  30, 1006, TD,
WP, 25, 1987122006, , MIWU, 0, 109N, 1121E,  25, 1008, TD,
WP, 25, 1987122012, , MIWU, 0, 100N, 1115E,  25, 1009, TD,
WP, 25, 1987122018, , MIWU, 0,  90N, 1111E,  20, 1011, DB,
WP, 25, 1987122100, , MIWU, 0,  80N, 1110E,  20, 1012, DB,
WP, 25, 1987122106, , MIWU, 0,  71N, 1110E,  15, 1013, DB,
