WP, 01, 1987010612,   , MIWU, 0,  56N, 1627E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Orchid,
WP, 01, 1987010618,   , MIWU, 0,  59N, 1609E,  20, 1009, DB,
WP, 01, 1987010700,   , MIWU, 0,  61N, 1589E,  20, 1009, DB,
WP, 01, 1987010706,   , MIWU, 0,  64N, 1568E,  20, 1009, DB,
WP, 01, 1987010712,   , MIWU, 0,  67N, 1551E,  25, 1008, TD,
WP, 01, 1987010718,   , MIWU, 0,  70N, 1535E,  30, 1007, TD,
WP, 01, 1987010800,   , MIWU, 0,  71N, 1523E,  35, 1005, TS,
WP, 01, 1987010806,   , MIWU, 0,  70N, 1513E,  40, 1003, TS,
WP, 01, 1987010812,   , MIWU, 0,  69N, 1505E,  40, 1003, TS,
WP, 01, 1987010818,   , MIWU, 0,  70N, 1497E,  40, 1003, TS,
WP, 01, 1987010900,   , MIWU, 0,  73N, 1489E,  40, 1003, TS,
WP, 01, 1987010906,   , MIWU, 0,  77N, 1478E,  45, 1001, TS,
WP, 01, 1987010912,   , MIWU, 0,  82N, 1464E,  50,  998, TS,
WP, 01, 1987010918,   , MIWU, 0,  87N, 1448E,  60,  991, TS,
WP, 01, 1987011000,   , MIWU, 0,  91N, 1434E,  70,  987, TY,
WP, 01, 1987011006,   , MIWU, 0,  94N, 1420E,  85,  977, TY,
WP, 01, 1987011012,   , MIWU, 0,  97N, 1406E, 110,  962, TY,
WP, 01, 1987011018,   , MIWU, 0, 100N, 1392E, 120,  956, TY,
WP, 01, 1987011100,   , MIWU, 0, 102N, 1380E, 120,  955, TY,
WP, 01, 1987011106,   , MIWU, 0, 104N, 1368E, 115,  957, TY,
WP, 01, 1987011112,   , MIWU, 0, 107N, 1358E, 105,  961, TY,
WP, 01, 1987011118,   , MIWU, 0, 110N, 1348E,  85,  969, TY,
WP, 01, 1987011200,   , MIWU, 0, 113N, 1341E,  70,  972, TY,
WP, 01, 1987011206,   , MIWU, 0, 115N, 1334E,  75,  970, TY,
WP, 01, 1987011212,   , MIWU, 0, 116N, 1327E,  65,  978, TY,
WP, 01, 1987011218,   , MIWU, 0, 115N, 1321E,  60,  982, TS,
WP, 01, 1987011300,   , MIWU, 0, 111N, 1315E,  50,  990, TS,
WP, 01, 1987011306,   , MIWU, 0, 105N, 1311E,  45,  993, TS,
WP, 01, 1987011312,   , MIWU, 0,  95N, 1307E,  45,  994, TS,
WP, 01, 1987011318,   , MIWU, 0,  84N, 1303E,  40,  997, TS,
WP, 01, 1987011400,   , MIWU, 0,  70N, 1301E,  30, 1003, TD,
WP, 01, 1987011406,   , MIWU, 0,  56N, 1299E,  20, 1009, DB,
WP, 01, 1987011412,   , MIWU, 0,  44N, 1298E,  15, 1011, DB,
