WP, 23, 1987111718, , MIWU, 0,  37N, 1649E,  20, 1006, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Nina,
WP, 23, 1987111800, , MIWU, 0,  36N, 1644E,  20, 1006, DB,
WP, 23, 1987111806, , MIWU, 0,  33N, 1638E,  20, 1005, DB,
WP, 23, 1987111812, , MIWU, 0,  29N, 1632E,  20, 1005, DB,
WP, 23, 1987111818, , MIWU, 0,  26N, 1625E,  25, 1003, TD,
WP, 23, 1987111900, , MIWU, 0,  25N, 1616E,  30, 1001, TD,
WP, 23, 1987111906, , MIWU, 0,  27N, 1604E,  30, 1000, TD,
WP, 23, 1987111912, , MIWU, 0,  33N, 1591E,  35,  998, TS,
WP, 23, 1987111918, , MIWU, 0,  41N, 1576E,  35,  997, TS,
WP, 23, 1987112000, , MIWU, 0,  49N, 1560E,  40,  995, TS,
WP, 23, 1987112006, , MIWU, 0,  58N, 1543E,  45,  993, TS,
WP, 23, 1987112012, , MIWU, 0,  66N, 1527E,  45,  992, TS,
WP, 23, 1987112018, , MIWU, 0,  74N, 1511E,  50,  990, TS,
WP, 23, 1987112100, , MIWU, 0,  83N, 1495E,  55,  987, TS,
WP, 23, 1987112106, , MIWU, 0,  90N, 1479E,  55,  986, TS,
WP, 23, 1987112112, , MIWU, 0,  96N, 1461E,  60,  983, TS,
WP, 23, 1987112118, , MIWU, 0,  99N, 1443E,  60,  982, TS,
WP, 23, 1987112200, , MIWU, 0, 102N, 1427E,  60,  982, TS,
WP, 23, 1987112206, , MIWU, 0, 105N, 1410E,  65,  979, TY,
WP, 23, 1987112212, , MIWU, 0, 108N, 1392E,  65,  978, TY,
WP, 23, 1987112218, , MIWU, 0, 109N, 1374E,  70,  975, TY,
WP, 23, 1987112300, , MIWU, 0, 109N, 1359E,  70,  975, TY,
WP, 23, 1987112306, , MIWU, 0, 110N, 1347E,  70,  974, TY,
WP, 23, 1987112312, , MIWU, 0, 112N, 1336E,  75,  971, TY,
WP, 23, 1987112318, , MIWU, 0, 114N, 1326E,  75,  970, TY,
WP, 23, 1987112400, , MIWU, 0, 115N, 1316E,  80,  967, TY,
WP, 23, 1987112406, , MIWU, 0, 117N, 1306E,  85,  964, TY,
WP, 23, 1987112412, , MIWU, 0, 119N, 1296E,  95,  957, TY,
WP, 23, 1987112418, , MIWU, 0, 123N, 1286E, 110,  942, TY,
WP, 23, 1987112500, , MIWU, 0, 126N, 1275E, 140,  915, ST,
WP, 23, 1987112506, , MIWU, 0, 129N, 1261E, 160,  900, ST,
WP, 23, 1987112509, , MIWU, 0, 131N, 1253E, 165,  896, ST,
WP, 23, 1987112512, , MIWU, 0, 132N, 1245E, 160,  898, ST,
WP, 23, 1987112518, , MIWU, 0, 134N, 1227E, 115,  935, TY,
WP, 23, 1987112600, , MIWU, 0, 137N, 1209E,  80,  965, TY,
WP, 23, 1987112606, , MIWU, 0, 142N, 1191E,  70,  974, TY,
WP, 23, 1987112612, , MIWU, 0, 148N, 1176E,  70,  975, TY,
WP, 23, 1987112618, , MIWU, 0, 154N, 1163E,  65,  978, TY,
WP, 23, 1987112700, , MIWU, 0, 159N, 1151E,  65,  979, TY,
WP, 23, 1987112706, , MIWU, 0, 165N, 1139E,  70,  976, TY,
WP, 23, 1987112712, , MIWU, 0, 175N, 1131E,  75,  973, TY,
WP, 23, 1987112718, , MIWU, 0, 185N, 1128E,  85,  967, TY,
WP, 23, 1987112800, , MIWU, 0, 193N, 1130E,  95,  961, TY,
WP, 23, 1987112803, , MIWU, 0, 197N, 1131E, 105,  955, TY,
WP, 23, 1987112806, , MIWU, 0, 200N, 1133E, 100,  957, TY,
WP, 23, 1987112809, , MIWU, 0, 202N, 1136E,  90,  964, TY,
WP, 23, 1987112812, , MIWU, 0, 202N, 1140E,  75,  976, TY,
WP, 23, 1987112818, , MIWU, 0, 199N, 1147E,  60,  988, TS,
WP, 23, 1987112900, , MIWU, 0, 191N, 1153E,  50,  996, TS,
WP, 23, 1987112906, , MIWU, 0, 180N, 1155E,  40, 1002, LO,
WP, 23, 1987112912, , MIWU, 0, 171N, 1156E,  30, 1006, LO,
WP, 23, 1987112918, , MIWU, 0, 163N, 1156E,  25, 1008, LO,
WP, 23, 1987113000, , MIWU, 0, 156N, 1155E,  20, 1010, LO,
WP, 23, 1987113006, , MIWU, 0, 151N, 1152E,  15, 1012, LO,
