WP, 02, 1987040300, , MIWU, 0,  50N, 1554E,  20, 1011, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Percy,
WP, 02, 1987040306, , MIWU, 0,  50N, 1550E,  20, 1011, DB,
WP, 02, 1987040312, , MIWU, 0,  50N, 1545E,  20, 1010, DB,
WP, 02, 1987040318, , MIWU, 0,  50N, 1541E,  20, 1010, DB,
WP, 02, 1987040400, , MIWU, 0,  50N, 1537E,  25, 1008, TD,
WP, 02, 1987040406, , MIWU, 0,  50N, 1533E,  25, 1008, TD,
WP, 02, 1987040412, , MIWU, 0,  50N, 1530E,  25, 1007, TD,
WP, 02, 1987040418, , MIWU, 0,  50N, 1526E,  25, 1007, TD,
WP, 02, 1987040500, , MIWU, 0,  50N, 1521E,  30, 1005, TD,
WP, 02, 1987040506, , MIWU, 0,  51N, 1516E,  30, 1006, TD,
WP, 02, 1987040512, , MIWU, 0,  52N, 1510E,  30, 1006, TD,
WP, 02, 1987040518, , MIWU, 0,  55N, 1503E,  30, 1006, TD,
WP, 02, 1987040600, , MIWU, 0,  60N, 1496E,  25, 1007, TD,
WP, 02, 1987040606, , MIWU, 0,  66N, 1494E,  25, 1007, TD,
WP, 02, 1987040612, , MIWU, 0,  70N, 1495E,  30, 1006, TD,
WP, 02, 1987040618, , MIWU, 0,  71N, 1500E,  30, 1006, TD,
WP, 02, 1987040700, , MIWU, 0,  70N, 1506E,  30, 1007, TD,
WP, 02, 1987040706, , MIWU, 0,  67N, 1512E,  30, 1007, TD,
WP, 02, 1987040712, , MIWU, 0,  60N, 1511E,  25, 1008, TD,
WP, 02, 1987040718, , MIWU, 0,  56N, 1507E,  20, 1009, DB,
WP, 02, 1987040800, , MIWU, 0,  54N, 1500E,  20, 1009, DB,
WP, 02, 1987040806, , MIWU, 0,  52N, 1494E,  15, 1010, DB,
WP, 02, 1987040812, , MIWU, 0,  52N, 1487E,  15, 1010, DB,
WP, 02, 1987040818, , MIWU, 0,  53N, 1480E,  15, 1010, DB,
WP, 02, 1987040900, , MIWU, 0,  54N, 1473E,  20, 1009, DB,
WP, 02, 1987040906, , MIWU, 0,  57N, 1466E,  25, 1009, TD,
WP, 02, 1987040912, , MIWU, 0,  61N, 1459E,  30, 1008, TD,
WP, 02, 1987040918, , MIWU, 0,  65N, 1454E,  35, 1006, TS,
WP, 02, 1987041000, , MIWU, 0,  70N, 1447E,  35, 1006, TS,
WP, 02, 1987041006, , MIWU, 0,  75N, 1441E,  35, 1005, TS,
WP, 02, 1987041012, , MIWU, 0,  80N, 1437E,  40, 1003, TS,
WP, 02, 1987041018, , MIWU, 0,  86N, 1434E,  40, 1002, TS,
WP, 02, 1987041100, , MIWU, 0,  93N, 1429E,  40, 1002, TS,
WP, 02, 1987041106, , MIWU, 0,  98N, 1424E,  40, 1002, TS,
WP, 02, 1987041112, , MIWU, 0, 103N, 1417E,  35, 1004, TS,
WP, 02, 1987041118, , MIWU, 0, 106N, 1410E,  35, 1004, TS,
WP, 02, 1987041200, , MIWU, 0, 108N, 1402E,  35, 1005, TS,
WP, 02, 1987041206, , MIWU, 0, 110N, 1393E,  30, 1006, TD,
WP, 02, 1987041212, , MIWU, 0, 112N, 1384E,  30, 1006, TD,
WP, 02, 1987041218, , MIWU, 0, 114N, 1376E,  30, 1005, TD,
WP, 02, 1987041300, , MIWU, 0, 118N, 1370E,  30, 1005, TD,
WP, 02, 1987041306, , MIWU, 0, 124N, 1363E,  25, 1006, TD,
WP, 02, 1987041312, , MIWU, 0, 130N, 1352E,  25, 1007, TD,
WP, 02, 1987041318, , MIWU, 0, 134N, 1337E,  20, 1008, DB,
WP, 02, 1987041400, , MIWU, 0, 137N, 1326E,  20, 1008, DB,
WP, 02, 1987041406, , MIWU, 0, 139N, 1317E,  25, 1007, TD,
WP, 02, 1987041412, , MIWU, 0, 140N, 1308E,  25, 1007, TD,
WP, 02, 1987041418, , MIWU, 0, 140N, 1300E,  20, 1009, DB,
WP, 02, 1987041500, , MIWU, 0, 140N, 1294E,  20, 1009, DB,
WP, 02, 1987041506, , MIWU, 0, 140N, 1289E,  20, 1008, DB,
WP, 02, 1987041512, , MIWU, 0, 141N, 1285E,  15, 1010, DB,
WP, 02, 1987041518, , MIWU, 0, 141N, 1282E,  15, 1010, DB,
WP, 02, 1987041600, , MIWU, 0, 141N, 1280E,  15, 1009, DB,
WP, 02, 1987041606, , MIWU, 0, 142N, 1277E,  15, 1009, DB,
WP, 02, 1987041612, , MIWU, 0, 142N, 1274E,  15, 1010, DB,
