WP, 09, 2005072918,   , MIWU, 0,  96N, 1406E,  20, 1005, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Matsa,
WP, 09, 2005073000,   , MIWU, 0,  99N, 1398E,  20, 1005, DB,
WP, 09, 2005073006,   , MIWU, 0, 100N, 1390E,  20, 1004, DB,
WP, 09, 2005073012,   , MIWU, 0, 101N, 1380E,  25, 1002, TD,
WP, 09, 2005073018,   , MIWU, 0, 102N, 1368E,  30, 1000, TD,
WP, 09, 2005073100,   , MIWU, 0, 104N, 1358E,  35,  998, TS,
WP, 09, 2005073106,   , MIWU, 0, 110N, 1346E,  40,  995, TS,
WP, 09, 2005073112,   , MIWU, 0, 122N, 1339E,  40,  994, TS,
WP, 09, 2005073118,   , MIWU, 0, 132N, 1333E,  40,  994, TS,
WP, 09, 2005080100,   , MIWU, 0, 141N, 1326E,  40,  994, TS,
WP, 09, 2005080106,   , MIWU, 0, 150N, 1317E,  45,  991, TS,
WP, 09, 2005080112,   , MIWU, 0, 157N, 1309E,  50,  988, TS,
WP, 09, 2005080118,   , MIWU, 0, 165N, 1300E,  55,  984, TS,
WP, 09, 2005080200,   , MIWU, 0, 174N, 1291E,  55,  982, TS,
WP, 09, 2005080206,   , MIWU, 0, 181N, 1286E,  60,  978, TS,
WP, 09, 2005080212,   , MIWU, 0, 190N, 1280E,  65,  974, TY,
WP, 09, 2005080218,   , MIWU, 0, 200N, 1271E,  70,  970, TY,
WP, 09, 2005080300,   , MIWU, 0, 208N, 1265E,  70,  971, TY,
WP, 09, 2005080306,   , MIWU, 0, 212N, 1260E,  65,  973, TY,
WP, 09, 2005080312,   , MIWU, 0, 218N, 1258E,  60,  975, TS,
WP, 09, 2005080318,   , MIWU, 0, 226N, 1255E,  60,  974, TS,
WP, 09, 2005080400,   , MIWU, 0, 234N, 1250E,  65,  970, TY,
WP, 09, 2005080406,   , MIWU, 0, 240N, 1246E,  70,  966, TY,
WP, 09, 2005080412,   , MIWU, 0, 246N, 1241E,  80,  958, TY,
WP, 09, 2005080418,   , MIWU, 0, 254N, 1237E,  85,  955, TY,
WP, 09, 2005080500,   , MIWU, 0, 260N, 1234E,  80,  955, TY,
WP, 09, 2005080506,   , MIWU, 0, 267N, 1228E,  80,  956, TY,
WP, 09, 2005080512,   , MIWU, 0, 277N, 1222E,  75,  958, TY,
WP, 09, 2005080518,   , MIWU, 0, 283N, 1214E,  70,  960, TY,
WP, 09, 2005080600,   , MIWU, 0, 288N, 1207E,  60,  970, TS,
WP, 09, 2005080606,   , MIWU, 0, 295N, 1203E,  55,  975, TS,
WP, 09, 2005080612,   , MIWU, 0, 300N, 1200E,  45,  985, TS,
WP, 09, 2005080618,   , MIWU, 0, 306N, 1197E,  35,  994, TS,
WP, 09, 2005080700,   , MIWU, 0, 311N, 1192E,  35,  995, LO,
WP, 09, 2005080706,   , MIWU, 0, 317N, 1189E,  30,  998, LO,
WP, 09, 2005080712,   , MIWU, 0, 332N, 1190E,  30,  998, LO,
WP, 09, 2005080718,   , MIWU, 0, 347N, 1194E,  30,  997, LO,
WP, 09, 2005080800,   , MIWU, 0, 361N, 1198E,  30,  997, LO,
WP, 09, 2005080806,   , MIWU, 0, 372N, 1197E,  25,  999, LO,
WP, 09, 2005080812,   , MIWU, 0, 379N, 1199E,  25,  999, EX,
WP, 09, 2005080818,   , MIWU, 0, 384N, 1203E,  25,  999, EX,
WP, 09, 2005080900,   , MIWU, 0, 390N, 1210E,  25, 1000, EX,
WP, 09, 2005080906,   , MIWU, 0, 400N, 1222E,  25, 1001, EX,
