WP, 32, 1996101006,   , MIWU, 0, 145N, 1486E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Beth,
WP, 32, 1996101012,   , MIWU, 0, 147N, 1477E,  20, 1007, DB,
WP, 32, 1996101018,   , MIWU, 0, 148N, 1467E,  20, 1007, DB,
WP, 32, 1996101100,   , MIWU, 0, 148N, 1457E,  20, 1007, DB,
WP, 32, 1996101106,   , MIWU, 0, 146N, 1446E,  20, 1006, DB,
WP, 32, 1996101112,   , MIWU, 0, 143N, 1436E,  25, 1004, TD,
WP, 32, 1996101118,   , MIWU, 0, 141N, 1425E,  25, 1004, TD,
WP, 32, 1996101200,   , MIWU, 0, 141N, 1413E,  25, 1005, TD,
WP, 32, 1996101206,   , MIWU, 0, 141N, 1401E,  20, 1007, DB,
WP, 32, 1996101212,   , MIWU, 0, 142N, 1387E,  20, 1007, DB,
WP, 32, 1996101218,   , MIWU, 0, 145N, 1374E,  20, 1006, DB,
WP, 32, 1996101300,   , MIWU, 0, 150N, 1362E,  20, 1006, DB,
WP, 32, 1996101306,   , MIWU, 0, 154N, 1350E,  25, 1004, TD,
WP, 32, 1996101312,   , MIWU, 0, 157N, 1339E,  25, 1003, TD,
WP, 32, 1996101318,   , MIWU, 0, 158N, 1329E,  30, 1001, TD,
WP, 32, 1996101400,   , MIWU, 0, 159N, 1320E,  30, 1001, TD,
WP, 32, 1996101406,   , MIWU, 0, 160N, 1312E,  30, 1000, TD,
WP, 32, 1996101412,   , MIWU, 0, 164N, 1306E,  30, 1000, TD,
WP, 32, 1996101418,   , MIWU, 0, 168N, 1302E,  35,  998, TS,
WP, 32, 1996101500,   , MIWU, 0, 172N, 1299E,  40,  995, TS,
WP, 32, 1996101506,   , MIWU, 0, 176N, 1295E,  45,  992, TS,
WP, 32, 1996101512,   , MIWU, 0, 178N, 1290E,  45,  991, TS,
WP, 32, 1996101518,   , MIWU, 0, 178N, 1283E,  50,  988, TS,
WP, 32, 1996101600,   , MIWU, 0, 177N, 1274E,  55,  985, TS,
WP, 32, 1996101606,   , MIWU, 0, 177N, 1266E,  60,  982, TS,
WP, 32, 1996101612,   , MIWU, 0, 176N, 1258E,  65,  979, TY,
WP, 32, 1996101618,   , MIWU, 0, 176N, 1250E,  70,  976, TY,
WP, 32, 1996101700,   , MIWU, 0, 176N, 1242E,  80,  970, TY,
WP, 32, 1996101706,   , MIWU, 0, 176N, 1234E,  95,  961, TY,
WP, 32, 1996101709,   , MIWU, 0, 176N, 1230E, 100,  958, TY,
WP, 32, 1996101712,   , MIWU, 0, 177N, 1227E,  90,  964, TY,
WP, 32, 1996101718,   , MIWU, 0, 178N, 1220E,  80,  972, TY,
WP, 32, 1996101800,   , MIWU, 0, 180N, 1212E,  70,  980, TY,
WP, 32, 1996101806,   , MIWU, 0, 182N, 1206E,  60,  988, TS,
WP, 32, 1996101812,   , MIWU, 0, 185N, 1200E,  65,  986, TY,
WP, 32, 1996101818,   , MIWU, 0, 188N, 1192E,  65,  987, TY,
WP, 32, 1996101900,   , MIWU, 0, 189N, 1183E,  65,  987, TY,
WP, 32, 1996101906,   , MIWU, 0, 188N, 1174E,  60,  990, TS,
WP, 32, 1996101912,   , MIWU, 0, 186N, 1166E,  55,  993, TS,
WP, 32, 1996101918,   , MIWU, 0, 182N, 1157E,  45,  998, TS,
WP, 32, 1996102000,   , MIWU, 0, 176N, 1148E,  35, 1002, LO,
WP, 32, 1996102006,   , MIWU, 0, 171N, 1138E,  35, 1002, LO,
WP, 32, 1996102012,   , MIWU, 0, 169N, 1129E,  30, 1004, LO,
WP, 32, 1996102018,   , MIWU, 0, 166N, 1121E,  30, 1004, LO,
WP, 32, 1996102100,   , MIWU, 0, 162N, 1114E,  30, 1005, LO,
WP, 32, 1996102106,   , MIWU, 0, 157N, 1108E,  30, 1005, LO,
WP, 32, 1996102112,   , MIWU, 0, 150N, 1102E,  25, 1007, LO,
WP, 32, 1996102118,   , MIWU, 0, 144N, 1098E,  20, 1009, LO,
WP, 32, 1996102200,   , MIWU, 0, 139N, 1094E,  20, 1009, LO,
WP, 32, 1996102206,   , MIWU, 0, 134N, 1092E,  20, 1010, LO,
WP, 32, 1996102212,   , MIWU, 0, 131N, 1093E,  15, 1012, LO,
WP, 32, 1996102218,   , MIWU, 0, 129N, 1096E,  15, 1013, LO,
