WP, 20, 1996082012,   , MIWU, 0, 268N, 1603E,  15, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Piper,
WP, 20, 1996082018,   , MIWU, 0, 279N, 1589E,  15, 1007, DB,
WP, 20, 1996082100,   , MIWU, 0, 281N, 1577E,  20, 1005, DB,
WP, 20, 1996082106,   , MIWU, 0, 278N, 1570E,  20, 1004, DB,
WP, 20, 1996082112,   , MIWU, 0, 274N, 1568E,  25, 1002, TD,
WP, 20, 1996082118,   , MIWU, 0, 269N, 1572E,  25, 1002, TD,
WP, 20, 1996082200,   , MIWU, 0, 268N, 1580E,  25, 1002, TD,
WP, 20, 1996082206,   , MIWU, 0, 269N, 1588E,  30, 1000, TD,
WP, 20, 1996082212,   , MIWU, 0, 272N, 1595E,  35,  998, TS,
WP, 20, 1996082218,   , MIWU, 0, 278N, 1600E,  40,  996, TS,
WP, 20, 1996082300,   , MIWU, 0, 286N, 1604E,  40,  996, TS,
WP, 20, 1996082306,   , MIWU, 0, 297N, 1609E,  45,  994, TS,
WP, 20, 1996082312,   , MIWU, 0, 307N, 1611E,  45,  994, TS,
WP, 20, 1996082318,   , MIWU, 0, 314N, 1606E,  45,  993, TS,
WP, 20, 1996082400,   , MIWU, 0, 318N, 1600E,  45,  993, TS,
WP, 20, 1996082406,   , MIWU, 0, 320N, 1596E,  50,  990, TS,
WP, 20, 1996082412,   , MIWU, 0, 324N, 1594E,  50,  989, TS,
WP, 20, 1996082418,   , MIWU, 0, 332N, 1591E,  60,  983, TS,
WP, 20, 1996082500,   , MIWU, 0, 342N, 1589E,  70,  977, TY,
WP, 20, 1996082506,   , MIWU, 0, 353N, 1587E,  70,  978, TY,
WP, 20, 1996082512,   , MIWU, 0, 365N, 1586E,  65,  980, TY,
WP, 20, 1996082518,   , MIWU, 0, 378N, 1586E,  60,  982, TS,
WP, 20, 1996082600,   , MIWU, 0, 400N, 1588E,  60,  982, TS,
WP, 20, 1996082606,   , MIWU, 0, 432N, 1598E,  55,  984, TS,
WP, 20, 1996082612,   , MIWU, 0, 475N, 1618E,  45,  990, EX,
WP, 20, 1996082618,   , MIWU, 0, 520N, 1640E,  35,  996, EX,
