WP, 27, 1996091518,   , MIWU, 0, 186N, 1070E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Willie,
WP, 27, 1996091600,   , MIWU, 0, 187N, 1072E,  20, 1007, DB,
WP, 27, 1996091606,   , MIWU, 0, 188N, 1075E,  20, 1007, DB,
WP, 27, 1996091612,   , MIWU, 0, 187N, 1078E,  20, 1006, DB,
WP, 27, 1996091618,   , MIWU, 0, 184N, 1082E,  20, 1006, DB,
WP, 27, 1996091700,   , MIWU, 0, 181N, 1086E,  25, 1004, TD,
WP, 27, 1996091706,   , MIWU, 0, 178N, 1089E,  30, 1002, TD,
WP, 27, 1996091712,   , MIWU, 0, 175N, 1092E,  35, 1000, TS,
WP, 27, 1996091718,   , MIWU, 0, 173N, 1096E,  45,  996, TS,
WP, 27, 1996091800,   , MIWU, 0, 172N, 1101E,  60,  987, TS,
WP, 27, 1996091806,   , MIWU, 0, 174N, 1108E,  75,  978, TY,
WP, 27, 1996091812,   , MIWU, 0, 179N, 1113E,  75,  978, TY,
WP, 27, 1996091818,   , MIWU, 0, 186N, 1116E,  75,  977, TY,
WP, 27, 1996091900,   , MIWU, 0, 193N, 1116E,  75,  977, TY,
WP, 27, 1996091906,   , MIWU, 0, 198N, 1114E,  70,  979, TY,
WP, 27, 1996091912,   , MIWU, 0, 201N, 1112E,  70,  979, TY,
WP, 27, 1996091918,   , MIWU, 0, 203N, 1109E,  75,  977, TY,
WP, 27, 1996092000,   , MIWU, 0, 204N, 1105E,  75,  978, TY,
WP, 27, 1996092006,   , MIWU, 0, 204N, 1100E,  70,  980, TY,
WP, 27, 1996092012,   , MIWU, 0, 202N, 1095E,  60,  986, TS,
WP, 27, 1996092018,   , MIWU, 0, 200N, 1090E,  55,  989, TS,
WP, 27, 1996092100,   , MIWU, 0, 198N, 1086E,  50,  992, TS,
WP, 27, 1996092106,   , MIWU, 0, 196N, 1083E,  45,  995, TS,
WP, 27, 1996092112,   , MIWU, 0, 195N, 1079E,  50,  993, TS,
WP, 27, 1996092118,   , MIWU, 0, 194N, 1075E,  65,  987, TY,
WP, 27, 1996092200,   , MIWU, 0, 193N, 1070E,  55,  993, TS,
WP, 27, 1996092206,   , MIWU, 0, 191N, 1064E,  50,  996, TS,
WP, 27, 1996092212,   , MIWU, 0, 188N, 1057E,  40, 1000, TS,
WP, 27, 1996092218,   , MIWU, 0, 184N, 1048E,  30, 1004, TD,
WP, 27, 1996092300,   , MIWU, 0, 179N, 1038E,  20, 1008, DB,
WP, 27, 1996092306,   , MIWU, 0, 175N, 1026E,  15, 1010, DB,
