WP, 05, 2009070800,   , MIWU, 0, 178N, 1291E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Soudelor,
WP, 05, 2009070806,   , MIWU, 0, 180N, 1282E,  20, 1007, DB,
WP, 05, 2009070812,   , MIWU, 0, 182N, 1274E,  20, 1006, DB,
WP, 05, 2009070818,   , MIWU, 0, 183N, 1267E,  20, 1006, DB,
WP, 05, 2009070900,   , MIWU, 0, 185N, 1260E,  20, 1006, DB,
WP, 05, 2009070906,   , MIWU, 0, 187N, 1252E,  25, 1004, TD,
WP, 05, 2009070912,   , MIWU, 0, 188N, 1242E,  30, 1002, TD,
WP, 05, 2009070918,   , MIWU, 0, 189N, 1229E,  35, 1000, TS,
WP, 05, 2009071000,   , MIWU, 0, 190N, 1213E,  40,  998, TS,
WP, 05, 2009071006,   , MIWU, 0, 192N, 1200E,  40,  998, TS,
WP, 05, 2009071012,   , MIWU, 0, 194N, 1188E,  40,  997, TS,
WP, 05, 2009071018,   , MIWU, 0, 196N, 1174E,  45,  994, TS,
WP, 05, 2009071100,   , MIWU, 0, 198N, 1156E,  45,  993, TS,
WP, 05, 2009071106,   , MIWU, 0, 200N, 1140E,  45,  993, TS,
WP, 05, 2009071112,   , MIWU, 0, 201N, 1128E,  50,  990, TS,
WP, 05, 2009071118,   , MIWU, 0, 201N, 1116E,  50,  989, TS,
WP, 05, 2009071200,   , MIWU, 0, 203N, 1102E,  45,  991, TS,
WP, 05, 2009071206,   , MIWU, 0, 206N, 1084E,  40,  993, TS,
WP, 05, 2009071212,   , MIWU, 0, 208N, 1070E,  35,  995, TS,
WP, 05, 2009071218,   , MIWU, 0, 208N, 1058E,  25,  999, TD,
WP, 05, 2009071300,   , MIWU, 0, 207N, 1048E,  15, 1001, DB,
WP, 05, 2009071306,   , MIWU, 0, 207N, 1040E,  15, 1002, DB,
