WP, 11, 1992080400,   , MIWU, 0,  70N, 1782E,  20, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Kent,
WP, 11, 1992080406,   , MIWU, 0,  74N, 1767E,  20, 1008, DB,
WP, 11, 1992080412,   , MIWU, 0,  79N, 1752E,  20, 1007, DB,
WP, 11, 1992080418,   , MIWU, 0,  84N, 1739E,  25, 1005, TD,
WP, 11, 1992080500,   , MIWU, 0,  88N, 1727E,  30, 1003, TD,
WP, 11, 1992080506,   , MIWU, 0,  93N, 1716E,  35, 1001, TS,
WP, 11, 1992080512,   , MIWU, 0,  98N, 1705E,  40,  999, TS,
WP, 11, 1992080518,   , MIWU, 0, 104N, 1695E,  40,  998, TS,
WP, 11, 1992080600,   , MIWU, 0, 110N, 1686E,  45,  996, TS,
WP, 11, 1992080606,   , MIWU, 0, 116N, 1679E,  50,  994, TS,
WP, 11, 1992080612,   , MIWU, 0, 122N, 1670E,  60,  988, TS,
WP, 11, 1992080618,   , MIWU, 0, 127N, 1659E,  70,  982, TY,
WP, 11, 1992080700,   , MIWU, 0, 133N, 1648E,  75,  979, TY,
WP, 11, 1992080706,   , MIWU, 0, 139N, 1636E,  75,  979, TY,
WP, 11, 1992080712,   , MIWU, 0, 144N, 1625E,  70,  981, TY,
WP, 11, 1992080718,   , MIWU, 0, 151N, 1616E,  70,  982, TY,
WP, 11, 1992080800,   , MIWU, 0, 158N, 1608E,  65,  984, TY,
WP, 11, 1992080806,   , MIWU, 0, 166N, 1599E,  60,  986, TS,
WP, 11, 1992080812,   , MIWU, 0, 172N, 1591E,  60,  986, TS,
WP, 11, 1992080818,   , MIWU, 0, 176N, 1580E,  60,  986, TS,
WP, 11, 1992080900,   , MIWU, 0, 179N, 1566E,  60,  984, TS,
WP, 11, 1992080906,   , MIWU, 0, 183N, 1555E,  65,  980, TY,
WP, 11, 1992080912,   , MIWU, 0, 188N, 1546E,  70,  975, TY,
WP, 11, 1992080918,   , MIWU, 0, 192N, 1538E,  80,  965, TY,
WP, 11, 1992081000,   , MIWU, 0, 194N, 1530E,  90,  955, TY,
WP, 11, 1992081006,   , MIWU, 0, 196N, 1522E, 100,  945, TY,
WP, 11, 1992081012,   , MIWU, 0, 199N, 1513E, 105,  941, TY,
WP, 11, 1992081018,   , MIWU, 0, 202N, 1503E, 110,  938, TY,
WP, 11, 1992081100,   , MIWU, 0, 206N, 1494E, 110,  938, TY,
WP, 11, 1992081106,   , MIWU, 0, 209N, 1486E, 110,  937, TY,
WP, 11, 1992081112,   , MIWU, 0, 212N, 1478E, 115,  935, TY,
WP, 11, 1992081118,   , MIWU, 0, 216N, 1471E, 110,  936, TY,
WP, 11, 1992081200,   , MIWU, 0, 220N, 1465E, 110,  936, TY,
WP, 11, 1992081206,   , MIWU, 0, 224N, 1459E, 115,  934, TY,
WP, 11, 1992081212,   , MIWU, 0, 228N, 1455E, 120,  932, TY,
WP, 11, 1992081218,   , MIWU, 0, 232N, 1452E, 105,  944, TY,
WP, 11, 1992081300,   , MIWU, 0, 236N, 1449E,  90,  956, TY,
WP, 11, 1992081306,   , MIWU, 0, 240N, 1447E,  80,  964, TY,
WP, 11, 1992081312,   , MIWU, 0, 245N, 1446E,  70,  972, TY,
WP, 11, 1992081318,   , MIWU, 0, 251N, 1444E,  70,  973, TY,
WP, 11, 1992081400,   , MIWU, 0, 256N, 1439E,  75,  971, TY,
WP, 11, 1992081406,   , MIWU, 0, 261N, 1435E,  85,  967, TY,
WP, 11, 1992081412,   , MIWU, 0, 265N, 1431E,  75,  973, TY,
WP, 11, 1992081418,   , MIWU, 0, 268N, 1426E,  70,  975, TY,
WP, 11, 1992081500,   , MIWU, 0, 270N, 1421E,  70,  976, TY,
WP, 11, 1992081506,   , MIWU, 0, 272N, 1416E,  75,  974, TY,
WP, 11, 1992081512,   , MIWU, 0, 274N, 1410E,  65,  978, TY,
WP, 11, 1992081518,   , MIWU, 0, 276N, 1404E,  60,  980, TS,
WP, 11, 1992081600,   , MIWU, 0, 278N, 1397E,  60,  980, TS,
WP, 11, 1992081606,   , MIWU, 0, 281N, 1386E,  60,  979, TS,
WP, 11, 1992081612,   , MIWU, 0, 285N, 1373E,  65,  976, TY,
WP, 11, 1992081618,   , MIWU, 0, 288N, 1361E,  70,  973, TY,
WP, 11, 1992081700,   , MIWU, 0, 289N, 1351E,  70,  974, TY,
WP, 11, 1992081706,   , MIWU, 0, 292N, 1342E,  60,  980, TS,
WP, 11, 1992081712,   , MIWU, 0, 297N, 1334E,  60,  981, TS,
WP, 11, 1992081718,   , MIWU, 0, 302N, 1328E,  55,  984, TS,
WP, 11, 1992081800,   , MIWU, 0, 309N, 1323E,  55,  985, TS,
WP, 11, 1992081806,   , MIWU, 0, 318N, 1320E,  50,  988, TS,
WP, 11, 1992081812,   , MIWU, 0, 327N, 1317E,  45,  991, TS,
WP, 11, 1992081818,   , MIWU, 0, 339N, 1313E,  40,  994, EX,
WP, 11, 1992081900,   , MIWU, 0, 351N, 1312E,  35,  996, EX,
WP, 11, 1992081906,   , MIWU, 0, 358N, 1314E,  30,  998, EX,
WP, 11, 1992081912,   , MIWU, 0, 364N, 1319E,  30,  999, EX,
WP, 11, 1992081918,   , MIWU, 0, 368N, 1328E,  25, 1001, EX,
