WP, 08, 1979072300,   , MIWU, 0, 190N, 1425E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Eight-W,
WP, 08, 1979072306,   , MIWU, 0, 196N, 1408E,  20, 1010, DB,
WP, 08, 1979072312,   , MIWU, 0, 204N, 1390E,  25, 1008, TD,
WP, 08, 1979072318,   , MIWU, 0, 213N, 1373E,  30, 1006, TD,
WP, 08, 1979072400,   , MIWU, 0, 223N, 1356E,  35, 1004, TS,
WP, 08, 1979072406,   , MIWU, 0, 230N, 1342E,  40, 1002, TS,
WP, 08, 1979072412,   , MIWU, 0, 236N, 1329E,  40, 1002, TS,
WP, 08, 1979072418,   , MIWU, 0, 243N, 1315E,  35, 1004, TS,
WP, 08, 1979072500,   , MIWU, 0, 253N, 1302E,  30, 1006, TD,
WP, 08, 1979072506,   , MIWU, 0, 264N, 1288E,  30, 1005, TD,
WP, 08, 1979072512,   , MIWU, 0, 278N, 1276E,  35, 1003, TS,
WP, 08, 1979072518,   , MIWU, 0, 297N, 1270E,  40, 1001, TS,
WP, 08, 1979072600,   , MIWU, 0, 316N, 1262E,  40, 1000, TS,
WP, 08, 1979072606,   , MIWU, 0, 329N, 1252E,  30, 1004, TD,
WP, 08, 1979072612,   , MIWU, 0, 340N, 1245E,  30, 1004, EX,
WP, 08, 1979072618,   , MIWU, 0, 350N, 1242E,  30, 1005, EX,
WP, 08, 1979072700,   , MIWU, 0, 360N, 1240E,  25, 1007, EX,
WP, 08, 1979072706,   , MIWU, 0, 370N, 1241E,  25, 1008, EX,
