WP, 23, 1998112212,   , MIWU, 0,  93N, 1263E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Elvis,
WP, 23, 1998112218,   , MIWU, 0,  95N, 1250E,  20, 1007, DB,
WP, 23, 1998112300,   , MIWU, 0,  99N, 1237E,  20, 1007, DB,
WP, 23, 1998112306,   , MIWU, 0, 104N, 1224E,  20, 1006, DB,
WP, 23, 1998112312,   , MIWU, 0, 110N, 1210E,  20, 1006, DB,
WP, 23, 1998112318,   , MIWU, 0, 116N, 1195E,  25, 1004, TD,
WP, 23, 1998112400,   , MIWU, 0, 120N, 1179E,  30, 1002, TD,
WP, 23, 1998112406,   , MIWU, 0, 124N, 1164E,  35, 1000, TS,
WP, 23, 1998112412,   , MIWU, 0, 126N, 1150E,  40,  998, TS,
WP, 23, 1998112418,   , MIWU, 0, 128N, 1136E,  45,  996, TS,
WP, 23, 1998112500,   , MIWU, 0, 130N, 1124E,  55,  992, TS,
WP, 23, 1998112506,   , MIWU, 0, 132N, 1114E,  55,  993, TS,
WP, 23, 1998112512,   , MIWU, 0, 134N, 1106E,  50,  995, TS,
WP, 23, 1998112518,   , MIWU, 0, 137N, 1098E,  45,  997, TS,
WP, 23, 1998112600,   , MIWU, 0, 141N, 1091E,  40,  999, TS,
WP, 23, 1998112606,   , MIWU, 0, 143N, 1083E,  25, 1005, TD,
WP, 23, 1998112612,   , MIWU, 0, 144N, 1075E,  10, 1011, DB,
