WP, 18, 2017083006,   , MIWU, 0, 190N, 1210E,  20, 1006, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Mawar,
WP, 18, 2017083012,   , MIWU, 0, 190N, 1203E,  20, 1006, DB,
WP, 18, 2017083018,   , MIWU, 0, 191N, 1197E,  20, 1005, DB,
WP, 18, 2017083100,   , MIWU, 0, 193N, 1193E,  20, 1005, DB,
WP, 18, 2017083106,   , MIWU, 0, 196N, 1190E,  25, 1003, TD,
WP, 18, 2017083112,   , MIWU, 0, 199N, 1188E,  30, 1001, TD,
WP, 18, 2017083118,   , MIWU, 0, 201N, 1186E,  30, 1000, TD,
WP, 18, 2017090100,   , MIWU, 0, 203N, 1184E,  30, 1000, TD,
WP, 18, 2017090106,   , MIWU, 0, 205N, 1183E,  35,  998, TS,
WP, 18, 2017090112,   , MIWU, 0, 207N, 1180E,  40,  996, TS,
WP, 18, 2017090118,   , MIWU, 0, 210N, 1177E,  45,  994, TS,
WP, 18, 2017090200,   , MIWU, 0, 212N, 1174E,  45,  993, TS,
WP, 18, 2017090206,   , MIWU, 0, 214N, 1172E,  50,  991, TS,
WP, 18, 2017090212,   , MIWU, 0, 215N, 1170E,  50,  990, TS,
WP, 18, 2017090218,   , MIWU, 0, 217N, 1168E,  55,  988, TS,
WP, 18, 2017090300,   , MIWU, 0, 219N, 1165E,  50,  990, TS,
WP, 18, 2017090306,   , MIWU, 0, 222N, 1163E,  45,  992, TS,
WP, 18, 2017090312,   , MIWU, 0, 226N, 1160E,  40,  994, TS,
WP, 18, 2017090318,   , MIWU, 0, 231N, 1156E,  30,  998, TD,
WP, 18, 2017090400,   , MIWU, 0, 234N, 1150E,  20, 1002, DB,
WP, 18, 2017090406,   , MIWU, 0, 237N, 1142E,  15, 1004, DB,
WP, 18, 2017090412,   , MIWU, 0, 239N, 1133E,  15, 1005, DB,
