WP, 19, 2017090312,   , MIWU, 0, 161N, 1323E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Guchol,
WP, 19, 2017090318,   , MIWU, 0, 162N, 1306E,  20, 1009, DB,
WP, 19, 2017090400,   , MIWU, 0, 162N, 1287E,  20, 1008, DB,
WP, 19, 2017090406,   , MIWU, 0, 162N, 1274E,  20, 1008, DB,
WP, 19, 2017090412,   , MIWU, 0, 163N, 1259E,  25, 1006, TD,
WP, 19, 2017090418,   , MIWU, 0, 166N, 1250E,  25, 1006, TD,
WP, 19, 2017090500,   , MIWU, 0, 176N, 1247E,  25, 1005, TD,
WP, 19, 2017090506,   , MIWU, 0, 188N, 1241E,  25, 1005, TD,
WP, 19, 2017090512,   , MIWU, 0, 195N, 1230E,  30, 1003, TD,
WP, 19, 2017090518,   , MIWU, 0, 200N, 1216E,  35, 1001, TS,
WP, 19, 2017090600,   , MIWU, 0, 203N, 1204E,  35, 1000, TS,
WP, 19, 2017090606,   , MIWU, 0, 207N, 1200E,  35, 1000, TS,
WP, 19, 2017090612,   , MIWU, 0, 216N, 1196E,  35, 1000, TS,
WP, 19, 2017090618,   , MIWU, 0, 222N, 1191E,  30, 1002, TD,
WP, 19, 2017090700,   , MIWU, 0, 227N, 1190E,  30, 1003, TD,
WP, 19, 2017090706,   , MIWU, 0, 236N, 1192E,  30, 1003, TD,
WP, 19, 2017090712,   , MIWU, 0, 245N, 1195E,  25, 1005, TD,
WP, 19, 2017090718,   , MIWU, 0, 254N, 1198E,  20, 1007, DB,
WP, 19, 2017090800,   , MIWU, 0, 264N, 1200E,  15, 1009, DB,
WP, 19, 2017090806,   , MIWU, 0, 272N, 1200E,  15, 1010, DB,
