WP, 04, 2017060906,   , MIWU, 0, 121N, 1210E,  15, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Merbok,
WP, 04, 2017060912,   , MIWU, 0, 124N, 1200E,  20, 1007, DB,
WP, 04, 2017060918,   , MIWU, 0, 130N, 1194E,  20, 1006, DB,
WP, 04, 2017061000,   , MIWU, 0, 135N, 1190E,  20, 1006, DB,
WP, 04, 2017061006,   , MIWU, 0, 139N, 1185E,  25, 1004, TD,
WP, 04, 2017061012,   , MIWU, 0, 145N, 1180E,  30, 1002, TD,
WP, 04, 2017061018,   , MIWU, 0, 155N, 1175E,  35, 1000, TS,
WP, 04, 2017061100,   , MIWU, 0, 163N, 1170E,  45,  994, TS,
WP, 04, 2017061106,   , MIWU, 0, 173N, 1164E,  50,  991, TS,
WP, 04, 2017061112,   , MIWU, 0, 183N, 1161E,  50,  990, TS,
WP, 04, 2017061118,   , MIWU, 0, 194N, 1157E,  55,  987, TS,
WP, 04, 2017061200,   , MIWU, 0, 201N, 1150E,  60,  985, TS,
WP, 04, 2017061206,   , MIWU, 0, 210N, 1146E,  65,  983, TY,
WP, 04, 2017061212,   , MIWU, 0, 220N, 1144E,  65,  982, TY,
WP, 04, 2017061218,   , MIWU, 0, 232N, 1147E,  55,  986, TS,
WP, 04, 2017061300,   , MIWU, 0, 245N, 1158E,  45,  990, TS,
WP, 04, 2017061306,   , MIWU, 0, 256N, 1164E,  35,  994, TS,
WP, 04, 2017061312,   , MIWU, 0, 260N, 1169E,  30,  997, TD,
WP, 04, 2017061318,   , MIWU, 0, 261N, 1174E,  20, 1003, DB,
WP, 04, 2017061400,   , MIWU, 0, 262N, 1180E,  15, 1005, DB,
