WP, 22, 2017092212,   , MIWU, 0, 150N, 1244E,  15, 1012, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, TwentyTwo-W,
WP, 22, 2017092218,   , MIWU, 0, 156N, 1218E,  15, 1012, DB,
WP, 22, 2017092300,   , MIWU, 0, 160N, 1194E,  20, 1010, DB,
WP, 22, 2017092306,   , MIWU, 0, 164N, 1177E,  25, 1008, TD,
WP, 22, 2017092312,   , MIWU, 0, 169N, 1160E,  25, 1007, TD,
WP, 22, 2017092318,   , MIWU, 0, 175N, 1146E,  25, 1007, TD,
WP, 22, 2017092400,   , MIWU, 0, 180N, 1131E,  30, 1005, TD,
WP, 22, 2017092406,   , MIWU, 0, 185N, 1118E,  30, 1004, TD,
WP, 22, 2017092412,   , MIWU, 0, 189N, 1106E,  35, 1002, TS,
WP, 22, 2017092418,   , MIWU, 0, 195N, 1093E,  35, 1002, TS,
WP, 22, 2017092500,   , MIWU, 0, 202N, 1081E,  40, 1000, TS,
WP, 22, 2017092506,   , MIWU, 0, 212N, 1070E,  30, 1004, TD,
WP, 22, 2017092512,   , MIWU, 0, 223N, 1060E,  20, 1008, DB,
