WP, 30, 2017110712,   , MIWU, 0, 100N, 1346E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Haikui,
WP, 30, 2017110718,   , MIWU, 0, 102N, 1328E,  20, 1009, DB,
WP, 30, 2017110800,   , MIWU, 0, 105N, 1307E,  20, 1008, DB,
WP, 30, 2017110806,   , MIWU, 0, 110N, 1288E,  20, 1008, DB,
WP, 30, 2017110812,   , MIWU, 0, 115N, 1270E,  25, 1006, TD,
WP, 30, 2017110818,   , MIWU, 0, 120N, 1256E,  30, 1004, TD,
WP, 30, 2017110900,   , MIWU, 0, 126N, 1242E,  35, 1002, TS,
WP, 30, 2017110906,   , MIWU, 0, 132N, 1226E,  35, 1002, TS,
WP, 30, 2017110912,   , MIWU, 0, 137N, 1212E,  35, 1001, TS,
WP, 30, 2017110918,   , MIWU, 0, 143N, 1201E,  40,  999, TS,
WP, 30, 2017111000,   , MIWU, 0, 150N, 1191E,  40,  998, TS,
WP, 30, 2017111006,   , MIWU, 0, 160N, 1183E,  45,  996, TS,
WP, 30, 2017111012,   , MIWU, 0, 170N, 1175E,  45,  995, TS,
WP, 30, 2017111018,   , MIWU, 0, 175N, 1166E,  50,  993, TS,
WP, 30, 2017111100,   , MIWU, 0, 179N, 1157E,  50,  992, TS,
WP, 30, 2017111106,   , MIWU, 0, 179N, 1147E,  45,  994, TS,
WP, 30, 2017111112,   , MIWU, 0, 178N, 1140E,  40,  996, TS,
WP, 30, 2017111118,   , MIWU, 0, 178N, 1135E,  35,  998, TS,
WP, 30, 2017111200,   , MIWU, 0, 178N, 1129E,  35,  999, TS,
WP, 30, 2017111206,   , MIWU, 0, 177N, 1123E,  30, 1001, TD,
WP, 30, 2017111212,   , MIWU, 0, 175N, 1118E,  30, 1002, LO,
WP, 30, 2017111218,   , MIWU, 0, 175N, 1113E,  25, 1004, LO,
WP, 30, 2017111300,   , MIWU, 0, 175N, 1106E,  25, 1004, LO,
WP, 30, 2017111306,   , MIWU, 0, 174N, 1100E,  20, 1006, LO,
WP, 30, 2017111312,   , MIWU, 0, 174N, 1095E,  20, 1006, LO,
WP, 30, 2017111318,   , MIWU, 0, 174N, 1090E,  20, 1007, LO,
WP, 30, 2017111400,   , MIWU, 0, 172N, 1085E,  20, 1007, LO,
WP, 30, 2017111406,   , MIWU, 0, 169N, 1082E,  15, 1009, LO,
WP, 30, 2017111412,   , MIWU, 0, 165N, 1079E,  15, 1010, LO,
WP, 30, 2017111418,   , MIWU, 0, 160N, 1074E,  15, 1010, LO,
