WP, 23, 2017100706,   , MIWU, 0, 186N, 1242E,  20, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, TwentyThree-W,
WP, 23, 2017100712,   , MIWU, 0, 187N, 1225E,  20, 1008, DB,
WP, 23, 2017100718,   , MIWU, 0, 187N, 1210E,  20, 1007, DB,
WP, 23, 2017100800,   , MIWU, 0, 186N, 1196E,  25, 1005, TD,
WP, 23, 2017100806,   , MIWU, 0, 183N, 1179E,  30, 1003, TD,
WP, 23, 2017100812,   , MIWU, 0, 178N, 1160E,  30, 1004, TD,
WP, 23, 2017100818,   , MIWU, 0, 174N, 1140E,  25, 1006, TD,
WP, 23, 2017100900,   , MIWU, 0, 172N, 1120E,  25, 1006, TD,
WP, 23, 2017100906,   , MIWU, 0, 171N, 1102E,  25, 1005, TD,
WP, 23, 2017100912,   , MIWU, 0, 173N, 1085E,  30, 1002, TD,
WP, 23, 2017100918,   , MIWU, 0, 179N, 1068E,  30, 1001, TD,
WP, 23, 2017101000,   , MIWU, 0, 186N, 1051E,  30, 1001, TD,
WP, 23, 2017101006,   , MIWU, 0, 193N, 1032E,  25, 1003, TD,
WP, 23, 2017101012,   , MIWU, 0, 200N, 1015E,  20, 1005, DB,
WP, 23, 2017101018,   , MIWU, 0, 207N, 1000E,  15, 1007, DB,
WP, 23, 2017101100,   , MIWU, 0, 211N,  986E,  15, 1008, DB,
WP, 23, 2017101106,   , MIWU, 0, 213N,  974E,  15, 1008, DB,
