WP, 05, 2010080600,   , MIWU, 0, 190N, 1268E,  15, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Dianmu,
WP, 05, 2010080606,   , MIWU, 0, 193N, 1261E,  15, 1006, DB,
WP, 05, 2010080612,   , MIWU, 0, 197N, 1254E,  20, 1004, DB,
WP, 05, 2010080618,   , MIWU, 0, 200N, 1247E,  20, 1004, DB,
WP, 05, 2010080700,   , MIWU, 0, 203N, 1242E,  20, 1004, DB,
WP, 05, 2010080706,   , MIWU, 0, 208N, 1242E,  20, 1003, DB,
WP, 05, 2010080712,   , MIWU, 0, 213N, 1244E,  25, 1001, TD,
WP, 05, 2010080718,   , MIWU, 0, 218N, 1248E,  30,  998, TD,
WP, 05, 2010080800,   , MIWU, 0, 224N, 1252E,  35,  995, TS,
WP, 05, 2010080806,   , MIWU, 0, 230N, 1256E,  40,  992, TS,
WP, 05, 2010080812,   , MIWU, 0, 237N, 1259E,  45,  989, TS,
WP, 05, 2010080818,   , MIWU, 0, 246N, 1260E,  45,  988, TS,
WP, 05, 2010080900,   , MIWU, 0, 258N, 1258E,  50,  985, TS,
WP, 05, 2010080906,   , MIWU, 0, 273N, 1257E,  50,  984, TS,
WP, 05, 2010080912,   , MIWU, 0, 286N, 1255E,  50,  984, TS,
WP, 05, 2010080918,   , MIWU, 0, 298N, 1252E,  55,  981, TS,
WP, 05, 2010081000,   , MIWU, 0, 311N, 1251E,  55,  980, TS,
WP, 05, 2010081006,   , MIWU, 0, 322N, 1254E,  55,  979, TS,
WP, 05, 2010081012,   , MIWU, 0, 330N, 1260E,  55,  978, TS,
WP, 05, 2010081018,   , MIWU, 0, 339N, 1270E,  55,  978, TS,
WP, 05, 2010081100,   , MIWU, 0, 347N, 1283E,  50,  980, TS,
WP, 05, 2010081106,   , MIWU, 0, 357N, 1300E,  50,  980, TS,
WP, 05, 2010081112,   , MIWU, 0, 366N, 1320E,  50,  981, TS 
WP, 05, 2010081118,   , MIWU, 0, 375N, 1341E,  45,  984, TS,
WP, 05, 2010081200,   , MIWU, 0, 384N, 1364E,  45,  985, TS,
WP, 05, 2010081206,   , MIWU, 0, 394N, 1392E,  40,  988, EX,
WP, 05, 2010081212,   , MIWU, 0, 404N, 1428E,  35,  992, EX,
WP, 05, 2010081218,   , MIWU, 0, 415N, 1468E,  30,  995, EX,
WP, 05, 2010081300,   , MIWU, 0, 430N, 1511E,  25,  998, EX,
