WP, 08, 2010082718,   , MIWU, 0, 150N, 1425E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Kompasu,
WP, 08, 2010082800,   , MIWU, 0, 157N, 1412E,  20, 1008, DB 
WP, 08, 2010082806,   , MIWU, 0, 170N, 1400E,  25, 1006, TD,
WP, 08, 2010082812,   , MIWU, 0, 184N, 1390E,  30, 1004, TD,
WP, 08, 2010082818,   , MIWU, 0, 195N, 1378E,  35, 1002, TS,
WP, 08, 2010082900,   , MIWU, 0, 204N, 1366E,  40, 1000, TS,
WP, 08, 2010082906,   , MIWU, 0, 214N, 1353E,  40,  999, TS,
WP, 08, 2010082912,   , MIWU, 0, 219N, 1342E,  40,  999, TS,
WP, 08, 2010082918,   , MIWU, 0, 223N, 1333E,  50,  993, TS,
WP, 08, 2010083000,   , MIWU, 0, 228N, 1325E,  60,  987, TS,
WP, 08, 2010083006,   , MIWU, 0, 234N, 1318E,  70,  981, TY,
WP, 08, 2010083012,   , MIWU, 0, 238N, 1312E,  85,  970, TY,
WP, 08, 2010083018,   , MIWU, 0, 244N, 1304E, 100,  959, TY,
WP, 08, 2010083100,   , MIWU, 0, 252N, 1294E, 115,  950, TY,
WP, 08, 2010083106,   , MIWU, 0, 262N, 1284E, 110,  952, TY,
WP, 08, 2010083112,   , MIWU, 0, 274N, 1275E, 110,  953, TY,
WP, 08, 2010083118,   , MIWU, 0, 287N, 1262E, 110,  953, TY,
WP, 08, 2010090100,   , MIWU, 0, 305N, 1252E, 115,  951, TY,
WP, 08, 2010090106,   , MIWU, 0, 323N, 1246E, 110,  953, TY,
WP, 08, 2010090112,   , MIWU, 0, 343N, 1249E,  95,  959, TY,
WP, 08, 2010090118,   , MIWU, 0, 365N, 1256E,  85,  965, TY,
WP, 08, 2010090200,   , MIWU, 0, 384N, 1275E,  70,  974, TY,
WP, 08, 2010090206,   , MIWU, 0, 394N, 1297E,  60,  978, TS,
WP, 08, 2010090212,   , MIWU, 0, 403N, 1323E,  55,  980, TS,
WP, 08, 2010090218,   , MIWU, 0, 410N, 1350E,  50,  983, EX,
WP, 08, 2010090300,   , MIWU, 0, 412N, 1375E,  40,  989, EX,
WP, 08, 2010090306,   , MIWU, 0, 413N, 1400E,  30,  994, EX,
WP, 08, 2010090312,   , MIWU, 0, 412N, 1428E,  30,  995, EX,
WP, 08, 2010090318,   , MIWU, 0, 407N, 1455E,  30,  995, EX,
WP, 08, 2010090400,   , MIWU, 0, 401N, 1490E,  25,  998, EX,
WP, 08, 2010090406,   , MIWU, 0, 396N, 1542E,  20, 1001, EX,
