WP, 10, 2010083106,   , MIWU, 0, 121N, 1454E,  15, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Malou,
WP, 10, 2010083112,   , MIWU, 0, 126N, 1450E,  20, 1007, DB,
WP, 10, 2010083118,   , MIWU, 0, 133N, 1445E,  20, 1006, DB,
WP, 10, 2010090100,   , MIWU, 0, 139N, 1438E,  20, 1006, DB,
WP, 10, 2010090106,   , MIWU, 0, 145N, 1430E,  20, 1006, DB,
WP, 10, 2010090112,   , MIWU, 0, 155N, 1420E,  25, 1004, TD,
WP, 10, 2010090118,   , MIWU, 0, 167N, 1406E,  25, 1004, TD,
WP, 10, 2010090200,   , MIWU, 0, 180N, 1388E,  25, 1003, TD,
WP, 10, 2010090206,   , MIWU, 0, 195N, 1371E,  30, 1001, TD,
WP, 10, 2010090212,   , MIWU, 0, 210N, 1358E,  30, 1001, TD,
WP, 10, 2010090218,   , MIWU, 0, 220N, 1345E,  30, 1000, TD,
WP, 10, 2010090300,   , MIWU, 0, 229N, 1329E,  30, 1000, TD,
WP, 10, 2010090306,   , MIWU, 0, 235N, 1315E,  30, 1000, TD,
WP, 10, 2010090312,   , MIWU, 0, 240N, 1300E,  35,  997, TS,
WP, 10, 2010090318,   , MIWU, 0, 243N, 1289E,  35,  996, TS,
WP, 10, 2010090400,   , MIWU, 0, 247N, 1279E,  35,  996, TS,
WP, 10, 2010090406,   , MIWU, 0, 254N, 1275E,  35,  996, TS,
WP, 10, 2010090412,   , MIWU, 0, 268N, 1272E,  35,  995, TS,
WP, 10, 2010090418,   , MIWU, 0, 278N, 1266E,  40,  992, TS,
WP, 10, 2010090500,   , MIWU, 0, 285N, 1260E,  35,  994, TS,
WP, 10, 2010090506,   , MIWU, 0, 293N, 1257E,  35,  993, TS,
WP, 10, 2010090512,   , MIWU, 0, 304N, 1259E,  40,  990, TS,
WP, 10, 2010090518,   , MIWU, 0, 313N, 1262E,  45,  987, TS,
WP, 10, 2010090600,   , MIWU, 0, 320N, 1265E,  50,  984, TS,
WP, 10, 2010090606,   , MIWU, 0, 324N, 1268E,  50,  984, TS,
WP, 10, 2010090612,   , MIWU, 0, 329N, 1272E,  50,  985, TS,
WP, 10, 2010090618,   , MIWU, 0, 335N, 1277E,  45,  987, TS,
WP, 10, 2010090700,   , MIWU, 0, 343N, 1285E,  40,  989, TS,
WP, 10, 2010090706,   , MIWU, 0, 348N, 1295E,  40,  990, TS,
WP, 10, 2010090712,   , MIWU, 0, 352N, 1309E,  40,  990, TS,
WP, 10, 2010090718,   , MIWU, 0, 353N, 1327E,  35,  992, EX,
WP, 10, 2010090800,   , MIWU, 0, 353N, 1350E,  30,  994, EX,
WP, 10, 2010090806,   , MIWU, 0, 350N, 1372E,  25,  996, EX,
WP, 10, 2010090812,   , MIWU, 0, 344N, 1390E,  25,  996, EX,
WP, 10, 2010090818,   , MIWU, 0, 338N, 1405E,  25,  997, EX,
WP, 10, 2010090900,   , MIWU, 0, 337N, 1418E,  25,  997, EX,
WP, 10, 2010090906,   , MIWU, 0, 340N, 1431E,  30,  995, EX,
WP, 10, 2010090912,   , MIWU, 0, 342N, 1444E,  30,  994, EX,
WP, 10, 2010090918,   , MIWU, 0, 342N, 1456E,  30,  994, EX,
WP, 10, 2010091000,   , MIWU, 0, 341N, 1468E,  30,  994, EX,
WP, 10, 2010091006,   , MIWU, 0, 341N, 1480E,  25,  996, EX,
WP, 10, 2010091012,   , MIWU, 0, 342N, 1494E,  20,  998, EX,
