WP, 26, 2013101400,   , MIWU, 0, 178N, 1540E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Francisco,
WP, 26, 2013101406,   , MIWU, 0, 172N, 1525E,  20, 1010, DB,
WP, 26, 2013101412,   , MIWU, 0, 168N, 1512E,  20, 1009, DB,
WP, 26, 2013101418,   , MIWU, 0, 164N, 1502E,  20, 1009, DB,
WP, 26, 2013101500,   , MIWU, 0, 158N, 1495E,  25, 1007, TD,
WP, 26, 2013101506,   , MIWU, 0, 150N, 1491E,  30, 1005, TD,
WP, 26, 2013101512,   , MIWU, 0, 140N, 1485E,  35, 1003, TS,
WP, 26, 2013101518,   , MIWU, 0, 135N, 1470E,  35, 1002, TS,
WP, 26, 2013101600,   , MIWU, 0, 130N, 1457E,  40, 1000, TS,
WP, 26, 2013101606,   , MIWU, 0, 124N, 1444E,  45,  997, TS,
WP, 26, 2013101612,   , MIWU, 0, 116N, 1439E,  55,  991, TS,
WP, 26, 2013101618,   , MIWU, 0, 109N, 1434E,  65,  985, TY,
WP, 26, 2013101700,   , MIWU, 0, 110N, 1428E,  75,  978, TY,
WP, 26, 2013101706,   , MIWU, 0, 114N, 1427E,  90,  966, TY,
WP, 26, 2013101712,   , MIWU, 0, 120N, 1429E, 105,  954, TY,
WP, 26, 2013101718,   , MIWU, 0, 131N, 1426E, 120,  940, TY,
WP, 26, 2013101800,   , MIWU, 0, 140N, 1423E, 130,  927, ST,
WP, 26, 2013101806,   , MIWU, 0, 145N, 1420E, 140,  916, ST,
WP, 26, 2013101812,   , MIWU, 0, 152N, 1417E, 145,  910, ST,
WP, 26, 2013101818,   , MIWU, 0, 159N, 1410E, 150,  906, ST,
WP, 26, 2013101900,   , MIWU, 0, 162N, 1403E, 140,  907, ST,
WP, 26, 2013101906,   , MIWU, 0, 166N, 1397E, 135,  909, ST,
WP, 26, 2013101912,   , MIWU, 0, 170N, 1391E, 145,  905, ST,
WP, 26, 2013101918,   , MIWU, 0, 175N, 1383E, 140,  908, ST,
WP, 26, 2013102000,   , MIWU, 0, 179N, 1377E, 130,  914, ST,
WP, 26, 2013102006,   , MIWU, 0, 184N, 1373E, 120,  924, TY,
WP, 26, 2013102012,   , MIWU, 0, 189N, 1369E, 110,  934, TY,
WP, 26, 2013102018,   , MIWU, 0, 194N, 1366E, 105,  939, TY,
WP, 26, 2013102100,   , MIWU, 0, 199N, 1363E, 100,  944, TY,
WP, 26, 2013102106,   , MIWU, 0, 204N, 1360E,  95,  948, TY,
WP, 26, 2013102112,   , MIWU, 0, 211N, 1357E,  85,  956, TY,
WP, 26, 2013102118,   , MIWU, 0, 217N, 1352E,  80,  960, TY,
WP, 26, 2013102200,   , MIWU, 0, 222N, 1344E,  75,  963, TY,
WP, 26, 2013102206,   , MIWU, 0, 226N, 1338E,  80,  961, TY,
WP, 26, 2013102212,   , MIWU, 0, 232N, 1330E,  90,  957, TY,
WP, 26, 2013102218,   , MIWU, 0, 237N, 1321E,  85,  959, TY,
WP, 26, 2013102300,   , MIWU, 0, 240N, 1313E,  85,  960, TY,
WP, 26, 2013102306,   , MIWU, 0, 242N, 1305E,  85,  960, TY,
WP, 26, 2013102312,   , MIWU, 0, 244N, 1301E,  80,  963, TY,
WP, 26, 2013102318,   , MIWU, 0, 248N, 1299E,  75,  966, TY,
WP, 26, 2013102400,   , MIWU, 0, 252N, 1297E,  75,  966, TY,
WP, 26, 2013102406,   , MIWU, 0, 258N, 1299E,  75,  967, TY,
WP, 26, 2013102412,   , MIWU, 0, 263N, 1303E,  70,  970, TY,
WP, 26, 2013102418,   , MIWU, 0, 270N, 1310E,  70,  971, TY,
WP, 26, 2013102500,   , MIWU, 0, 278N, 1318E,  65,  974, TY,
WP, 26, 2013102506,   , MIWU, 0, 287N, 1330E,  60,  977, TS,
WP, 26, 2013102512,   , MIWU, 0, 298N, 1348E,  60,  978, TS,
WP, 26, 2013102518,   , MIWU, 0, 309N, 1375E,  55,  981, TS,
WP, 26, 2013102600,   , MIWU, 0, 318N, 1405E,  50,  985, TS,
WP, 26, 2013102606,   , MIWU, 0, 333N, 1448E,  50,  987, EX,
WP, 26, 2013102612,   , MIWU, 0, 358N, 1493E,  45,  991, EX,
WP, 26, 2013102618,   , MIWU, 0, 382N, 1524E,  40,  994, EX,
