WP, 30, 2013110118,   , MIWU, 0,  74N, 1384E,  20, 1013, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Wilma-PH,
WP, 30, 2013110200,   , MIWU, 0,  72N, 1372E,  20, 1013, DB,
WP, 30, 2013110206,   , MIWU, 0,  72N, 1360E,  20, 1012, DB,
WP, 30, 2013110212,   , MIWU, 0,  73N, 1350E,  25, 1010, TD,
WP, 30, 2013110218,   , MIWU, 0,  76N, 1341E,  25, 1010, TD,
WP, 30, 2013110300,   , MIWU, 0,  81N, 1330E,  30, 1008, TD,
WP, 30, 2013110306,   , MIWU, 0,  88N, 1312E,  30, 1008, TD,
WP, 30, 2013110312,   , MIWU, 0,  93N, 1296E,  30, 1007, TD,
WP, 30, 2013110318,   , MIWU, 0,  96N, 1280E,  30, 1007, TD,
WP, 30, 2013110400,   , MIWU, 0,  99N, 1266E,  30, 1007, TD,
WP, 30, 2013110406,   , MIWU, 0, 103N, 1254E,  25, 1009, TD,
WP, 30, 2013110412,   , MIWU, 0, 106N, 1237E,  30, 1007, TD,
WP, 30, 2013110418,   , MIWU, 0, 109N, 1219E,  30, 1006, TD,
WP, 30, 2013110500,   , MIWU, 0, 108N, 1198E,  30, 1006, TD,
WP, 30, 2013110506,   , MIWU, 0, 106N, 1175E,  35, 1004, TS,
WP, 30, 2013110512,   , MIWU, 0, 110N, 1153E,  40, 1002, TS,
WP, 30, 2013110518,   , MIWU, 0, 118N, 1131E,  35, 1004, TS,
WP, 30, 2013110600,   , MIWU, 0, 120N, 1111E,  35, 1005, TS,
WP, 30, 2013110606,   , MIWU, 0, 118N, 1100E,  30, 1007, TD,
WP, 30, 2013110612,   , MIWU, 0, 118N, 1089E,  30, 1007, TD,
WP, 30, 2013110618,   , MIWU, 0, 119N, 1076E,  25, 1009, TD,
WP, 30, 2013110700,   , MIWU, 0, 122N, 1061E,  20, 1011, DB,
WP, 30, 2013110706,   , MIWU, 0, 122N, 1043E,  20, 1010, DB,
WP, 30, 2013110712,   , MIWU, 0, 121N, 1024E,  20, 1009, DB,
WP, 30, 2013110718,   , MIWU, 0, 120N, 1009E,  30, 1005, TD,
WP, 30, 2013110800,   , MIWU, 0, 121N, 1001E,  30, 1004, TD,
WP, 30, 2013110806,   , MIWU, 0, 125N,  991E,  30, 1004, TD,
WP, 30, 2013110812,   , MIWU, 0, 130N,  980E,  25, 1006, TD,
WP, 30, 2013110818,   , MIWU, 0, 135N,  967E,  25, 1006, TD,
WP, 30, 2013110900,   , MIWU, 0, 136N,  955E,  25, 1006, TD,
WP, 30, 2013110906,   , MIWU, 0, 134N,  943E,  30, 1004, TD,
WP, 30, 2013110912,   , MIWU, 0, 133N,  934E,  35, 1002, TS,
WP, 30, 2013110918,   , MIWU, 0, 130N,  927E,  35, 1002, TS,
WP, 30, 2013111000,   , MIWU, 0, 126N,  919E,  30, 1004, TD,
WP, 30, 2013111006,   , MIWU, 0, 123N,  911E,  25, 1006, TD,
