WP, 16, 2013091012,   , MIWU, 0, 195N, 1510E,  20, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Man-yi,
WP, 16, 2013091018,   , MIWU, 0, 194N, 1502E,  20, 1008, DB,
WP, 16, 2013091100,   , MIWU, 0, 195N, 1492E,  20, 1007, DB,
WP, 16, 2013091106,   , MIWU, 0, 198N, 1484E,  25, 1005, TD,
WP, 16, 2013091112,   , MIWU, 0, 202N, 1477E,  25, 1005, TD,
WP, 16, 2013091118,   , MIWU, 0, 208N, 1472E,  25, 1004, TD,
WP, 16, 2013091200,   , MIWU, 0, 214N, 1465E,  30, 1002, TD,
WP, 16, 2013091206,   , MIWU, 0, 218N, 1458E,  30, 1001, TD,
WP, 16, 2013091212,   , MIWU, 0, 217N, 1452E,  35,  999, TS,
WP, 16, 2013091218,   , MIWU, 0, 218N, 1445E,  40,  997, TS,
WP, 16, 2013091300,   , MIWU, 0, 222N, 1434E,  45,  994, TS,
WP, 16, 2013091306,   , MIWU, 0, 228N, 1421E,  50,  991, TS,
WP, 16, 2013091312,   , MIWU, 0, 231N, 1406E,  55,  988, TS,
WP, 16, 2013091318,   , MIWU, 0, 237N, 1390E,  60,  984, TS,
WP, 16, 2013091400,   , MIWU, 0, 244N, 1376E,  60,  982, TS,
WP, 16, 2013091406,   , MIWU, 0, 253N, 1364E,  55,  984, TS,
WP, 16, 2013091412,   , MIWU, 0, 264N, 1355E,  55,  983, TS,
WP, 16, 2013091418,   , MIWU, 0, 276N, 1348E,  60,  979, TS,
WP, 16, 2013091500,   , MIWU, 0, 289N, 1344E,  70,  969, TY,
WP, 16, 2013091506,   , MIWU, 0, 302N, 1346E,  80,  962, TY,
WP, 16, 2013091512,   , MIWU, 0, 315N, 1350E,  85,  960, TY,
WP, 16, 2013091518,   , MIWU, 0, 330N, 1359E,  85,  958, TY,
WP, 16, 2013091600,   , MIWU, 0, 353N, 1378E,  75,  962, TY,
WP, 16, 2013091606,   , MIWU, 0, 380N, 1409E,  65,  966, TY,
WP, 16, 2013091612,   , MIWU, 0, 410N, 1451E,  65,  963, EX,
WP, 16, 2013091618,   , MIWU, 0, 452N, 1502E,  70,  958, EX,
WP, 16, 2013091700,   , MIWU, 0, 495N, 1543E,  70,  955, EX,
WP, 16, 2013091706,   , MIWU, 0, 523N, 1560E,  70,  956, EX,
WP, 16, 2013091712,   , MIWU, 0, 550N, 1564E,  65,  958, EX,
WP, 16, 2013091718,   , MIWU, 0, 563N, 1570E,  60,  961, EX,
WP, 16, 2013091800,   , MIWU, 0, 574N, 1577E,  60,  963, EX,
WP, 16, 2013091806,   , MIWU, 0, 582N, 1590E,  55,  967, EX,
WP, 16, 2013091812,   , MIWU, 0, 590N, 1616E,  50,  971, EX,
WP, 16, 2013091818,   , MIWU, 0, 595N, 1629E,  40,  979, EX,
WP, 16, 2013091900,   , MIWU, 0, 598N, 1634E,  30,  987, EX,
WP, 16, 2013091906,   , MIWU, 0, 600N, 1636E,  30,  989, EX,
WP, 16, 2013091912,   , MIWU, 0, 599N, 1642E,  25,  993, EX,
