WP, 06, 2023072518,   , MIWU, 0,  88N, 1413E,  15, 1007, DB,  0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Khanun,
WP, 06, 2023072600,   , MIWU, 0,  90N, 1411E,  20, 1005, DB,
WP, 06, 2023072606,   , MIWU, 0,  94N, 1409E,  20, 1004, DB,
WP, 06, 2023072612,   , MIWU, 0,  99N, 1404E,  20, 1003, DB,
WP, 06, 2023072618,   , MIWU, 0, 104N, 1397E,  25, 1001, TD,
WP, 06, 2023072700,   , MIWU, 0, 108N, 1389E,  25, 1001, TD,
WP, 06, 2023072706,   , MIWU, 0, 110N, 1382E,  30,  999, TD,
WP, 06, 2023072712,   , MIWU, 0, 112N, 1377E,  30,  998, TD,
WP, 06, 2023072718,   , MIWU, 0, 115N, 1374E,  35,  995, TS,
WP, 06, 2023072800,   , MIWU, 0, 120N, 1372E,  40,  992, TS,
WP, 06, 2023072806,   , MIWU, 0, 126N, 1367E,  40,  991, TS,
WP, 06, 2023072812,   , MIWU, 0, 135N, 1358E,  45,  988, TS,
WP, 06, 2023072818,   , MIWU, 0, 144N, 1350E,  45,  987, TS,
WP, 06, 2023072900,   , MIWU, 0, 153N, 1344E,  45,  986, TS,
WP, 06, 2023072906,   , MIWU, 0, 161N, 1338E,  50,  983, TS,
WP, 06, 2023072912,   , MIWU, 0, 170N, 1334E,  55,  980, TS,
WP, 06, 2023072918,   , MIWU, 0, 178N, 1329E,  65,  974, TY,
WP, 06, 2023073000,   , MIWU, 0, 187N, 1327E,  65,  973, TY,
WP, 06, 2023073006,   , MIWU, 0, 197N, 1326E,  75,  967, TY,
WP, 06, 2023073012,   , MIWU, 0, 205N, 1323E,  90,  958, TY,
WP, 06, 2023073018,   , MIWU, 0, 212N, 1320E,  95,  954, TY,
WP, 06, 2023073100,   , MIWU, 0, 220N, 1319E, 105,  946, TY,
WP, 06, 2023073106,   , MIWU, 0, 228N, 1316E, 115,  938, TY,
WP, 06, 2023073112,   , MIWU, 0, 235N, 1311E, 120,  934, TY,
WP, 06, 2023073118,   , MIWU, 0, 241N, 1303E, 120,  930, TY,
WP, 06, 2023080100,   , MIWU, 0, 244N, 1293E, 105,  930, TY,
WP, 06, 2023080106,   , MIWU, 0, 249N, 1286E,  85,  938, TY,
WP, 06, 2023080112,   , MIWU, 0, 253N, 1279E,  80,  940, TY,
WP, 06, 2023080118,   , MIWU, 0, 256N, 1273E,  90,  936, TY,
WP, 06, 2023080200,   , MIWU, 0, 258N, 1267E, 105,  930, TY,
WP, 06, 2023080206,   , MIWU, 0, 261N, 1261E, 105,  930, TY,
WP, 06, 2023080212,   , MIWU, 0, 264N, 1256E, 100,  930, TY,
WP, 06, 2023080218,   , MIWU, 0, 266N, 1251E, 100,  931, TY,
WP, 06, 2023080300,   , MIWU, 0, 267N, 1246E,  95,  933, TY,
WP, 06, 2023080306,   , MIWU, 0, 268N, 1243E,  90,  936, TY,
WP, 06, 2023080312,   , MIWU, 0, 267N, 1244E,  85,  940, TY,
WP, 06, 2023080318,   , MIWU, 0, 268N, 1245E,  80,  944, TY,
WP, 06, 2023080400,   , MIWU, 0, 270N, 1247E,  75,  948, TY,
WP, 06, 2023080406,   , MIWU, 0, 272N, 1250E,  65,  958, TY,
WP, 06, 2023080412,   , MIWU, 0, 274N, 1256E,  60,  963, TS,
WP, 06, 2023080418,   , MIWU, 0, 276N, 1262E,  55,  968, TS,
WP, 06, 2023080500,   , MIWU, 0, 276N, 1268E,  55,  970, TS,
WP, 06, 2023080506,   , MIWU, 0, 277N, 1276E,  55,  972, TS,
WP, 06, 2023080512,   , MIWU, 0, 276N, 1284E,  50,  976, TS,
WP, 06, 2023080518,   , MIWU, 0, 278N, 1290E,  50,  978, TS,
WP, 06, 2023080600,   , MIWU, 0, 278N, 1295E,  50,  979, TS,
WP, 06, 2023080606,   , MIWU, 0, 279N, 1300E,  55,  977, TS,
WP, 06, 2023080612,   , MIWU, 0, 276N, 1304E,  55,  977, TS,
WP, 06, 2023080618,   , MIWU, 0, 272N, 1308E,  60,  975, TS,
WP, 06, 2023080700,   , MIWU, 0, 272N, 1312E,  60,  975, TS,
WP, 06, 2023080706,   , MIWU, 0, 273N, 1315E,  60,  974, TS
