WP, 07, 1990062000,   , MIWU, 0, 113N, 1480E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Percy,
WP, 07, 1990062006,   , MIWU, 0, 113N, 1476E,  20, 1008, DB,
WP, 07, 1990062012,   , MIWU, 0, 111N, 1472E,  20, 1008, DB,
WP, 07, 1990062018,   , MIWU, 0, 108N, 1468E,  25, 1006, TD,
WP, 07, 1990062100,   , MIWU, 0, 106N, 1463E,  30, 1004, TD,
WP, 07, 1990062106,   , MIWU, 0, 103N, 1457E,  35, 1002, TS,
WP, 07, 1990062112,   , MIWU, 0,  99N, 1451E,  35, 1001, TS,
WP, 07, 1990062118,   , MIWU, 0,  94N, 1443E,  40,  999, TS,
WP, 07, 1990062200,   , MIWU, 0,  87N, 1437E,  40,  998, TS,
WP, 07, 1990062206,   , MIWU, 0,  77N, 1432E,  45,  995, TS,
WP, 07, 1990062212,   , MIWU, 0,  73N, 1428E,  50,  992, TS,
WP, 07, 1990062218,   , MIWU, 0,  72N, 1424E,  50,  991, TS,
WP, 07, 1990062300,   , MIWU, 0,  73N, 1417E,  55,  988, TS,
WP, 07, 1990062306,   , MIWU, 0,  76N, 1407E,  60,  984, TS,
WP, 07, 1990062312,   , MIWU, 0,  81N, 1395E,  70,  976, TY,
WP, 07, 1990062318,   , MIWU, 0,  84N, 1381E,  75,  972, TY,
WP, 07, 1990062400,   , MIWU, 0,  90N, 1366E,  80,  968, TY,
WP, 07, 1990062406,   , MIWU, 0,  96N, 1352E,  85,  964, TY,
WP, 07, 1990062412,   , MIWU, 0, 104N, 1337E,  95,  957, TY,
WP, 07, 1990062418,   , MIWU, 0, 112N, 1324E, 105,  952, TY,
WP, 07, 1990062500,   , MIWU, 0, 118N, 1312E, 120,  946, TY,
WP, 07, 1990062506,   , MIWU, 0, 123N, 1300E, 115,  948, TY,
WP, 07, 1990062512,   , MIWU, 0, 130N, 1290E, 110,  950, TY,
WP, 07, 1990062518,   , MIWU, 0, 139N, 1280E, 110,  951, TY,
WP, 07, 1990062600,   , MIWU, 0, 147N, 1269E, 115,  949, TY,
WP, 07, 1990062606,   , MIWU, 0, 153N, 1257E, 115,  948, TY,
WP, 07, 1990062612,   , MIWU, 0, 158N, 1247E, 105,  952, TY,
WP, 07, 1990062618,   , MIWU, 0, 164N, 1238E,  95,  956, TY,
WP, 07, 1990062700,   , MIWU, 0, 172N, 1227E, 100,  953, TY,
WP, 07, 1990062706,   , MIWU, 0, 179N, 1216E,  80,  965, TY,
WP, 07, 1990062712,   , MIWU, 0, 189N, 1207E,  70,  970, TY,
WP, 07, 1990062718,   , MIWU, 0, 198N, 1198E,  65,  972, TY,
WP, 07, 1990062800,   , MIWU, 0, 203N, 1190E,  70,  970, TY,
WP, 07, 1990062806,   , MIWU, 0, 210N, 1185E,  75,  968, TY,
WP, 07, 1990062812,   , MIWU, 0, 217N, 1181E,  80,  966, TY,
WP, 07, 1990062818,   , MIWU, 0, 224N, 1178E,  85,  964, TY,
WP, 07, 1990062900,   , MIWU, 0, 230N, 1175E,  90,  962, TY,
WP, 07, 1990062906,   , MIWU, 0, 236N, 1173E,  75,  971, TY,
WP, 07, 1990062912,   , MIWU, 0, 242N, 1173E,  55,  986, TS,
WP, 07, 1990062918,   , MIWU, 0, 250N, 1174E,  40,  995, TS,
WP, 07, 1990063000,   , MIWU, 0, 258N, 1177E,  30,  999, TD,
WP, 07, 1990063006,   , MIWU, 0, 268N, 1182E,  20, 1004, DB,
WP, 07, 1990063012,   , MIWU, 0, 279N, 1190E,  15, 1006, DB,
