WP, 30, 2016121918,   , MIWU, 0,  56N, 1462E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Nock-ten,
WP, 30, 2016122000,   , MIWU, 0,  59N, 1456E,  20, 1010, DB,
WP, 30, 2016122006,   , MIWU, 0,  60N, 1450E,  20, 1010, DB,
WP, 30, 2016122012,   , MIWU, 0,  61N, 1444E,  25, 1008, TD,
WP, 30, 2016122018,   , MIWU, 0,  62N, 1435E,  30, 1006, TD,
WP, 30, 2016122100,   , MIWU, 0,  62N, 1425E,  30, 1005, TD,
WP, 30, 2016122106,   , MIWU, 0,  64N, 1416E,  35, 1003, TS,
WP, 30, 2016122112,   , MIWU, 0,  70N, 1409E,  35, 1002, TS,
WP, 30, 2016122118,   , MIWU, 0,  80N, 1401E,  40, 1000, TS,
WP, 30, 2016122200,   , MIWU, 0,  89N, 1390E,  45,  998, TS,
WP, 30, 2016122206,   , MIWU, 0,  96N, 1379E,  50,  996, TS,
WP, 30, 2016122212,   , MIWU, 0, 104N, 1365E,  55,  994, TS,
WP, 30, 2016122218,   , MIWU, 0, 111N, 1348E,  60,  992, TS,
WP, 30, 2016122300,   , MIWU, 0, 117N, 1331E,  65,  990, TY,
WP, 30, 2016122306,   , MIWU, 0, 120N, 1320E,  75,  984, TY,
WP, 30, 2016122312,   , MIWU, 0, 124N, 1309E,  95,  968, TY,
WP, 30, 2016122315,   , MIWU, 0, 126N, 1303E, 110,  956, TY,
WP, 30, 2016122318,   , MIWU, 0, 129N, 1298E, 125,  944, TY,
WP, 30, 2016122400,   , MIWU, 0, 131N, 1288E, 140,  928, ST,
WP, 30, 2016122406,   , MIWU, 0, 132N, 1281E, 135,  928, ST,
WP, 30, 2016122412,   , MIWU, 0, 135N, 1274E, 125,  930, TY,
WP, 30, 2016122418,   , MIWU, 0, 136N, 1266E, 135,  926, ST,
WP, 30, 2016122500,   , MIWU, 0, 136N, 1259E, 140,  923, ST,
WP, 30, 2016122503,   , MIWU, 0, 136N, 1254E, 145,  920, ST,
WP, 30, 2016122506,   , MIWU, 0, 136N, 1249E, 135,  924, ST,
WP, 30, 2016122512,   , MIWU, 0, 137N, 1239E, 125,  930, TY,
WP, 30, 2016122518,   , MIWU, 0, 137N, 1226E, 110,  945, TY,
WP, 30, 2016122600,   , MIWU, 0, 137N, 1213E,  85,  960, TY,
WP, 30, 2016122606,   , MIWU, 0, 139N, 1199E,  70,  975, TY,
WP, 30, 2016122612,   , MIWU, 0, 142N, 1187E,  70,  978, TY,
WP, 30, 2016122618,   , MIWU, 0, 144N, 1174E,  70,  978, TY,
WP, 30, 2016122700,   , MIWU, 0, 145N, 1165E,  65,  982, TY,
WP, 30, 2016122706,   , MIWU, 0, 144N, 1160E,  55,  990, TS,
WP, 30, 2016122712,   , MIWU, 0, 140N, 1155E,  40, 1001, LO,
WP, 30, 2016122718,   , MIWU, 0, 134N, 1145E,  35, 1004, LO,
WP, 30, 2016122800,   , MIWU, 0, 129N, 1133E,  30, 1007, LO,
WP, 30, 2016122806,   , MIWU, 0, 120N, 1123E,  30, 1008, LO,
WP, 30, 2016122812,   , MIWU, 0, 110N, 1114E,  25, 1010, LO,
WP, 30, 2016122818,   , MIWU, 0, 101N, 1106E,  20, 1012, LO,
