WP, 25, 2016101318,   , MIWU, 0,  70N, 1450E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Haima,
WP, 25, 2016101400,   , MIWU, 0,  74N, 1449E,  20, 1008, DB,
WP, 25, 2016101406,   , MIWU, 0,  77N, 1447E,  20, 1008, DB,
WP, 25, 2016101412,   , MIWU, 0,  80N, 1445E,  25, 1006, TD,
WP, 25, 2016101418,   , MIWU, 0,  82N, 1442E,  30, 1004, TD,
WP, 25, 2016101500,   , MIWU, 0,  85N, 1436E,  35, 1002, TS,
WP, 25, 2016101506,   , MIWU, 0,  90N, 1427E,  40, 1000, TS,
WP, 25, 2016101512,   , MIWU, 0,  96N, 1416E,  45,  997, TS,
WP, 25, 2016101518,   , MIWU, 0,  99N, 1406E,  50,  994, TS,
WP, 25, 2016101600,   , MIWU, 0, 100N, 1395E,  55,  990, TS,
WP, 25, 2016101606,   , MIWU, 0, 104N, 1391E,  65,  982, TY,
WP, 25, 2016101612,   , MIWU, 0, 113N, 1386E,  70,  978, TY,
WP, 25, 2016101618,   , MIWU, 0, 122N, 1376E,  80,  970, TY,
WP, 25, 2016101700,   , MIWU, 0, 129N, 1365E,  90,  960, TY,
WP, 25, 2016101706,   , MIWU, 0, 133N, 1355E, 100,  950, TY,
WP, 25, 2016101712,   , MIWU, 0, 138N, 1344E, 120,  930, TY,
WP, 25, 2016101718,   , MIWU, 0, 144N, 1332E, 125,  925, TY,
WP, 25, 2016101800,   , MIWU, 0, 149N, 1321E, 110,  932, TY,
WP, 25, 2016101806,   , MIWU, 0, 155N, 1306E, 115,  928, TY,
WP, 25, 2016101812,   , MIWU, 0, 157N, 1291E, 145,  903, ST,
WP, 25, 2016101818,   , MIWU, 0, 160N, 1276E, 150,  900, ST,
WP, 25, 2016101900,   , MIWU, 0, 161N, 1260E, 140,  904, ST,
WP, 25, 2016101906,   , MIWU, 0, 165N, 1246E, 130,  912, ST,
WP, 25, 2016101912,   , MIWU, 0, 173N, 1231E, 110,  928, TY,
WP, 25, 2016101918,   , MIWU, 0, 179N, 1216E, 100,  935, TY,
WP, 25, 2016102000,   , MIWU, 0, 183N, 1201E,  70,  963, TY,
WP, 25, 2016102006,   , MIWU, 0, 190N, 1187E,  75,  961, TY,
WP, 25, 2016102012,   , MIWU, 0, 198N, 1176E,  75,  960, TY,
WP, 25, 2016102018,   , MIWU, 0, 206N, 1166E,  75,  960, TY,
WP, 25, 2016102100,   , MIWU, 0, 219N, 1157E,  75,  960, TY,
WP, 25, 2016102106,   , MIWU, 0, 234N, 1150E,  65,  968, TY,
WP, 25, 2016102112,   , MIWU, 0, 246N, 1150E,  50,  980, TS,
WP, 25, 2016102118,   , MIWU, 0, 260N, 1155E,  40,  988, TS,
WP, 25, 2016102200,   , MIWU, 0, 278N, 1168E,  30,  996, EX,
WP, 25, 2016102206,   , MIWU, 0, 290N, 1190E,  30,  998, EX,
WP, 25, 2016102212,   , MIWU, 0, 300N, 1213E,  30,  998, EX,
WP, 25, 2016102218,   , MIWU, 0, 300N, 1229E,  35,  996, EX,
WP, 25, 2016102300,   , MIWU, 0, 298N, 1250E,  35,  995, EX,
WP, 25, 2016102306,   , MIWU, 0, 298N, 1288E,  40,  993, EX,
WP, 25, 2016102312,   , MIWU, 0, 299N, 1334E,  40,  992, EX,
WP, 25, 2016102318,   , MIWU, 0, 297N, 1367E,  40,  992, EX,
WP, 25, 2016102400,   , MIWU, 0, 295N, 1398E,  35,  994, EX,
WP, 25, 2016102406,   , MIWU, 0, 291N, 1424E,  35,  995, EX,
WP, 25, 2016102412,   , MIWU, 0, 286N, 1448E,  35,  995, EX,
WP, 25, 2016102418,   , MIWU, 0, 282N, 1458E,  30,  997, EX,
WP, 25, 2016102500,   , MIWU, 0, 274N, 1458E,  30,  998, EX,
WP, 25, 2016102506,   , MIWU, 0, 268N, 1452E,  25, 1000, EX,
WP, 25, 2016102512,   , MIWU, 0, 266N, 1446E,  25, 1001, EX,
WP, 25, 2016102518,   , MIWU, 0, 269N, 1444E,  20, 1004, EX,
WP, 25, 2016102600,   , MIWU, 0, 272N, 1449E,  15, 1007, EX,
WP, 25, 2016102606,   , MIWU, 0, 275N, 1453E,  15, 1008, EX,
WP, 25, 2016102612,   , MIWU, 0, 277N, 1457E,  15, 1008, EX,
WP, 25, 2016102618,   , MIWU, 0, 278N, 1465E,  15, 1008, EX,
WP, 25, 2016102700,   , MIWU, 0, 280N, 1475E,  15, 1009, EX,
