WP, 11, 2024082006,   , MIWU, 0, 150N, 1466E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Shanshan,
WP, 11, 2024082012,   , MIWU, 0, 153N, 1456E,  20, 1010, DB,
WP, 11, 2024082018,   , MIWU, 0, 156N, 1448E,  20, 1010, DB,
WP, 11, 2024082100,   , MIWU, 0, 159N, 1442E,  25, 1008, TD,
WP, 11, 2024082106,   , MIWU, 0, 163N, 1436E,  25, 1007, TD,
WP, 11, 2024082112,   , MIWU, 0, 167N, 1431E,  30, 1004, TD,
WP, 11, 2024082118,   , MIWU, 0, 170N, 1424E,  35, 1001, TS,
WP, 11, 2024082200,   , MIWU, 0, 172N, 1417E,  40,  998, TS,
WP, 11, 2024082206,   , MIWU, 0, 171N, 1412E,  45,  995, TS,
WP, 11, 2024082212,   , MIWU, 0, 168N, 1410E,  50,  992, TS,
WP, 11, 2024082218,   , MIWU, 0, 170N, 1409E,  50,  991, TS,
WP, 11, 2024082300,   , MIWU, 0, 173N, 1409E,  55,  988, TS,
WP, 11, 2024082306,   , MIWU, 0, 177N, 1410E,  55,  987, TS,
WP, 11, 2024082312,   , MIWU, 0, 182N, 1411E,  55,  986, TS,
WP, 11, 2024082318,   , MIWU, 0, 188N, 1413E,  60,  982, TS,
WP, 11, 2024082400,   , MIWU, 0, 199N, 1414E,  60,  980, TS,
WP, 11, 2024082406,   , MIWU, 0, 212N, 1413E,  65,  976, TY,
WP, 11, 2024082412,   , MIWU, 0, 226N, 1410E,  65,  974, TY,
WP, 11, 2024082418,   , MIWU, 0, 238N, 1404E,  70,  970, TY,
WP, 11, 2024082500,   , MIWU, 0, 248N, 1392E,  70,  970, TY,
WP, 11, 2024082506,   , MIWU, 0, 258N, 1379E,  70,  968, TY,
WP, 11, 2024082512,   , MIWU, 0, 266N, 1365E,  75,  964, TY,
WP, 11, 2024082518,   , MIWU, 0, 269N, 1350E,  75,  964, TY,
WP, 11, 2024082600,   , MIWU, 0, 271N, 1336E,  75,  962, TY,
WP, 11, 2024082606,   , MIWU, 0, 274N, 1326E,  80,  958, TY,
WP, 11, 2024082612,   , MIWU, 0, 276N, 1317E,  90,  950, TY,
WP, 11, 2024082618,   , MIWU, 0, 279N, 1311E, 100,  944, TY,
WP, 11, 2024082700,   , MIWU, 0, 282N, 1306E, 100,  943, TY,
WP, 11, 2024082706,   , MIWU, 0, 284N, 1303E, 105,  940, TY,
WP, 11, 2024082712,   , MIWU, 0, 285N, 1301E, 115,  936, TY,
WP, 11, 2024082718,   , MIWU, 0, 288N, 1300E, 120,  934, TY,
WP, 11, 2024082800,   , MIWU, 0, 293N, 1301E, 110,  940, TY,
WP, 11, 2024082806,   , MIWU, 0, 300N, 1301E, 105,  944, TY,
WP, 11, 2024082812,   , MIWU, 0, 306N, 1300E,  95,  952, TY,
WP, 11, 2024082818,   , MIWU, 0, 313N, 1300E,  80,  964, TY,
WP, 11, 2024082900,   , MIWU, 0, 320N, 1301E,  70,  972, TY,
WP, 11, 2024082906,   , MIWU, 0, 327N, 1302E,  50,  984, TS,
WP, 11, 2024082912,   , MIWU, 0, 332N, 1305E,  35,  990, TS,
WP, 11, 2024082918,   , MIWU, 0, 333N, 1309E,  35,  991, TS,
WP, 11, 2024083000,   , MIWU, 0, 334N, 1314E,  30,  993, TD,
WP, 11, 2024083006,   , MIWU, 0, 335N, 1320E,  30,  993, TD,
WP, 11, 2024083012,   , MIWU, 0, 335N, 1328E,  30,  992, TD,
WP, 11, 2024083018,   , MIWU, 0, 335N, 1339E,  30,  992, TD,
WP, 11, 2024083100,   , MIWU, 0, 334N, 1351E,  30,  992, TD,
WP, 11, 2024083106,   , MIWU, 0, 332N, 1365E,  30,  992, TD,
WP, 11, 2024083112,   , MIWU, 0, 331N, 1370E,  30,  992, TD,
WP, 11, 2024083118,   , MIWU, 0, 328N, 1368E,  30,  992, LO,
WP, 11, 2024090100,   , MIWU, 0, 330N, 1366E,  25,  994, LO,
WP, 11, 2024090106,   , MIWU, 0, 338N, 1366E,  25,  994, LO,
WP, 11, 2024090112,   , MIWU, 0, 350N, 1365E,  25,  995, LO,
WP, 11, 2024090118,   , MIWU, 0, 360N, 1366E,  20,  998, LO,
WP, 11, 2024090200,   , MIWU, 0, 365N, 1369E,  15, 1001, LO,
WP, 11, 2024090206,   , MIWU, 0, 369N, 1375E,  15, 1002, LO,
