WP, 09, 2024081118,   , MIWU, 0, 237N, 1474E,  20, 1001, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Wukong,
WP, 09, 2024081200,   , MIWU, 0, 241N, 1480E,  20, 1000, DB,
WP, 09, 2024081206,   , MIWU, 0, 245N, 1485E,  25,  998, TD,
WP, 09, 2024081212,   , MIWU, 0, 251N, 1490E,  30,  996, TD,
WP, 09, 2024081218,   , MIWU, 0, 260N, 1496E,  35,  993, TS,
WP, 09, 2024081300,   , MIWU, 0, 267N, 1502E,  40,  990, TS,
WP, 09, 2024081306,   , MIWU, 0, 272N, 1505E,  40,  990, TS,
WP, 09, 2024081312,   , MIWU, 0, 278N, 1504E,  40,  990, TS,
WP, 09, 2024081318,   , MIWU, 0, 285N, 1499E,  40,  991, TS,
WP, 09, 2024081400,   , MIWU, 0, 295N, 1488E,  40,  991, TS,
WP, 09, 2024081406,   , MIWU, 0, 307N, 1478E,  35,  993, LO,
WP, 09, 2024081412,   , MIWU, 0, 322N, 1470E,  35,  994, LO,
WP, 09, 2024081418,   , MIWU, 0, 340N, 1466E,  30,  996, LO,
WP, 09, 2024081500,   , MIWU, 0, 358N, 1465E,  30,  997, LO,
WP, 09, 2024081506,   , MIWU, 0, 370N, 1468E,  25,  999, EX,
WP, 09, 2024081512,   , MIWU, 0, 378N, 1480E,  25, 1000, EX,
WP, 09, 2024081518,   , MIWU, 0, 385N, 1498E,  20, 1002, EX,
WP, 09, 2024081600,   , MIWU, 0, 392N, 1522E,  15, 1005, EX,
