WP, 04, 1997050418,   , MIWU, 0,  40N, 1708E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Kelly,
WP, 04, 1997050500,   , MIWU, 0,  50N, 1704E,  20, 1009, DB,
WP, 04, 1997050506,   , MIWU, 0,  59N, 1700E,  20, 1009, DB,
WP, 04, 1997050512,   , MIWU, 0,  65N, 1698E,  20, 1009, DB,
WP, 04, 1997050518,   , MIWU, 0,  68N, 1694E,  20, 1009, DB,
WP, 04, 1997050600,   , MIWU, 0,  69N, 1689E,  20, 1008, DB,
WP, 04, 1997050606,   , MIWU, 0,  74N, 1683E,  20, 1008, DB,
WP, 04, 1997050612,   , MIWU, 0,  81N, 1678E,  25, 1006, TD,
WP, 04, 1997050618,   , MIWU, 0,  89N, 1674E,  30, 1004, TD,
WP, 04, 1997050700,   , MIWU, 0,  95N, 1672E,  35, 1002, TS,
WP, 04, 1997050706,   , MIWU, 0,  99N, 1671E,  35, 1001, TS,
WP, 04, 1997050712,   , MIWU, 0, 103N, 1670E,  40,  999, TS,
WP, 04, 1997050718,   , MIWU, 0, 106N, 1669E,  40,  998, TS,
WP, 04, 1997050800,   , MIWU, 0, 109N, 1669E,  45,  996, TS,
WP, 04, 1997050806,   , MIWU, 0, 111N, 1670E,  50,  994, TS,
WP, 04, 1997050812,   , MIWU, 0, 113N, 1671E,  50,  993, TS,
WP, 04, 1997050818,   , MIWU, 0, 115N, 1671E,  50,  993, TS,
WP, 04, 1997050900,   , MIWU, 0, 119N, 1669E,  40,  997, TS,
WP, 04, 1997050906,   , MIWU, 0, 124N, 1664E,  35,  999, TS,
WP, 04, 1997050912,   , MIWU, 0, 129N, 1658E,  35,  999, TS,
WP, 04, 1997050918,   , MIWU, 0, 133N, 1651E,  35,  999, TS,
WP, 04, 1997051000,   , MIWU, 0, 137N, 1642E,  35,  998, TS,
WP, 04, 1997051006,   , MIWU, 0, 141N, 1630E,  30, 1000, TD,
WP, 04, 1997051012,   , MIWU, 0, 145N, 1617E,  20, 1004, DB,
WP, 04, 1997051018,   , MIWU, 0, 149N, 1603E,  20, 1005, DB,
WP, 04, 1997051100,   , MIWU, 0, 152N, 1588E,  15, 1007, DB,
WP, 04, 1997051106,   , MIWU, 0, 155N, 1572E,  15, 1008, DB,
WP, 04, 1997051112,   , MIWU, 0, 158N, 1556E,  15, 1008, DB,
