WP, 08, 1997061312,   , MIWU, 0, 121N, 1388E,  15, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Opal,
WP, 08, 1997061318,   , MIWU, 0, 121N, 1380E,  15, 1008, DB,
WP, 08, 1997061400,   , MIWU, 0, 122N, 1372E,  15, 1008, DB,
WP, 08, 1997061406,   , MIWU, 0, 124N, 1364E,  20, 1006, DB,
WP, 08, 1997061412,   , MIWU, 0, 127N, 1356E,  20, 1005, DB,
WP, 08, 1997061418,   , MIWU, 0, 131N, 1349E,  25, 1003, TD,
WP, 08, 1997061500,   , MIWU, 0, 136N, 1342E,  25, 1002, TD,
WP, 08, 1997061506,   , MIWU, 0, 141N, 1336E,  25, 1002, TD,
WP, 08, 1997061512,   , MIWU, 0, 145N, 1332E,  30, 1000, TD,
WP, 08, 1997061518,   , MIWU, 0, 148N, 1330E,  35,  998, TS,
WP, 08, 1997061600,   , MIWU, 0, 150N, 1328E,  40,  995, TS,
WP, 08, 1997061606,   , MIWU, 0, 153N, 1326E,  45,  992, TS,
WP, 08, 1997061612,   , MIWU, 0, 156N, 1325E,  50,  989, TS,
WP, 08, 1997061618,   , MIWU, 0, 160N, 1324E,  55,  986, TS,
WP, 08, 1997061700,   , MIWU, 0, 165N, 1324E,  65,  978, TY,
WP, 08, 1997061706,   , MIWU, 0, 173N, 1326E,  75,  970, TY,
WP, 08, 1997061712,   , MIWU, 0, 182N, 1328E,  85,  962, TY,
WP, 08, 1997061718,   , MIWU, 0, 195N, 1332E,  90,  958, TY,
WP, 08, 1997061800,   , MIWU, 0, 209N, 1336E,  95,  954, TY,
WP, 08, 1997061806,   , MIWU, 0, 224N, 1336E,  95,  952, TY,
WP, 08, 1997061812,   , MIWU, 0, 240N, 1336E,  90,  954, TY,
WP, 08, 1997061818,   , MIWU, 0, 257N, 1336E,  90,  955, TY,
WP, 08, 1997061900,   , MIWU, 0, 274N, 1336E,  85,  958, TY,
WP, 08, 1997061906,   , MIWU, 0, 291N, 1337E,  85,  959, TY,
WP, 08, 1997061912,   , MIWU, 0, 306N, 1342E,  80,  962, TY,
WP, 08, 1997061918,   , MIWU, 0, 321N, 1350E,  75,  965, TY,
WP, 08, 1997062000,   , MIWU, 0, 339N, 1365E,  65,  971, TY,
WP, 08, 1997062006,   , MIWU, 0, 359N, 1388E,  55,  977, TS,
WP, 08, 1997062012,   , MIWU, 0, 385N, 1411E,  50,  980, EX,
WP, 08, 1997062018,   , MIWU, 0, 402N, 1434E,  50,  982, EX,
WP, 08, 1997062100,   , MIWU, 0, 412N, 1463E,  45,  986, EX,
WP, 08, 1997062106,   , MIWU, 0, 418N, 1496E,  40,  990, EX,
WP, 08, 1997062112,   , MIWU, 0, 420N, 1522E,  40,  992, EX,
WP, 08, 1997062118,   , MIWU, 0, 424N, 1554E,  35,  995, EX,
WP, 08, 1997062200,   , MIWU, 0, 432N, 1589E,  30,  998, EX,
WP, 08, 1997062206,   , MIWU, 0, 446N, 1626E,  30,  999, EX,
