WP, 20, 1997082600,   , MIWU, 0, 191N, 1123E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Cass,
WP, 20, 1997082606,   , MIWU, 0, 191N, 1126E,  20, 1007, DB,
WP, 20, 1997082612,   , MIWU, 0, 191N, 1129E,  20, 1007, DB,
WP, 20, 1997082618,   , MIWU, 0, 190N, 1132E,  20, 1006, DB,
WP, 20, 1997082700,   , MIWU, 0, 188N, 1136E,  25, 1004, TD,
WP, 20, 1997082706,   , MIWU, 0, 185N, 1141E,  25, 1004, TD,
WP, 20, 1997082712,   , MIWU, 0, 182N, 1145E,  25, 1004, TD,
WP, 20, 1997082718,   , MIWU, 0, 179N, 1148E,  25, 1003, TD,
WP, 20, 1997082800,   , MIWU, 0, 176N, 1149E,  30, 1001, TD,
WP, 20, 1997082806,   , MIWU, 0, 173N, 1151E,  35,  999, TS,
WP, 20, 1997082812,   , MIWU, 0, 171N, 1155E,  35,  998, TS,
WP, 20, 1997082818,   , MIWU, 0, 171N, 1162E,  40,  996, TS,
WP, 20, 1997082900,   , MIWU, 0, 176N, 1170E,  40,  995, TS,
WP, 20, 1997082906,   , MIWU, 0, 185N, 1179E,  40,  995, TS,
WP, 20, 1997082912,   , MIWU, 0, 199N, 1183E,  45,  992, TS,
WP, 20, 1997082918,   , MIWU, 0, 216N, 1186E,  45,  991, TS,
WP, 20, 1997083000,   , MIWU, 0, 231N, 1187E,  40,  993, TS,
WP, 20, 1997083006,   , MIWU, 0, 246N, 1182E,  35,  995, TS,
WP, 20, 1997083012,   , MIWU, 0, 255N, 1176E,  30,  997, TD,
WP, 20, 1997083018,   , MIWU, 0, 262N, 1170E,  25, 1000, TD,
WP, 20, 1997083100,   , MIWU, 0, 269N, 1164E,  20, 1003, DB,
WP, 20, 1997083106,   , MIWU, 0, 278N, 1155E,  15, 1006, DB,
