WP, 31, 1997110912,   , MIWU, 0, 111N, 1422E,  20, 1010, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Mort,
WP, 31, 1997110918,   , MIWU, 0, 111N, 1419E,  20, 1010, DB,
WP, 31, 1997111000,   , MIWU, 0, 111N, 1415E,  20, 1009, DB,
WP, 31, 1997111006,   , MIWU, 0, 111N, 1410E,  20, 1009, DB,
WP, 31, 1997111012,   , MIWU, 0, 111N, 1404E,  25, 1007, TD,
WP, 31, 1997111018,   , MIWU, 0, 112N, 1397E,  30, 1005, TD,
WP, 31, 1997111100,   , MIWU, 0, 115N, 1389E,  30, 1004, TD,
WP, 31, 1997111106,   , MIWU, 0, 118N, 1382E,  35, 1002, TS,
WP, 31, 1997111112,   , MIWU, 0, 121N, 1375E,  40, 1000, TS,
WP, 31, 1997111118,   , MIWU, 0, 124N, 1366E,  45,  998, TS,
WP, 31, 1997111200,   , MIWU, 0, 127N, 1357E,  50,  996, TS,
WP, 31, 1997111206,   , MIWU, 0, 130N, 1349E,  60,  990, TS,
WP, 31, 1997111212,   , MIWU, 0, 133N, 1341E,  65,  987, TY,
WP, 31, 1997111218,   , MIWU, 0, 134N, 1333E,  65,  986, TY,
WP, 31, 1997111300,   , MIWU, 0, 135N, 1326E,  60,  988, TS,
WP, 31, 1997111306,   , MIWU, 0, 136N, 1319E,  55,  990, TS,
WP, 31, 1997111312,   , MIWU, 0, 136N, 1311E,  50,  992, TS,
WP, 31, 1997111318,   , MIWU, 0, 137N, 1302E,  45,  994, TS,
WP, 31, 1997111400,   , MIWU, 0, 138N, 1292E,  35,  998, TS,
WP, 31, 1997111406,   , MIWU, 0, 139N, 1282E,  30, 1000, TD,
WP, 31, 1997111412,   , MIWU, 0, 141N, 1271E,  30, 1001, TD,
WP, 31, 1997111418,   , MIWU, 0, 144N, 1261E,  35,  999, TS,
WP, 31, 1997111500,   , MIWU, 0, 147N, 1251E,  45,  995, TS,
WP, 31, 1997111506,   , MIWU, 0, 149N, 1244E,  55,  991, TS,
WP, 31, 1997111512,   , MIWU, 0, 150N, 1238E,  50,  993, TS,
WP, 31, 1997111518,   , MIWU, 0, 151N, 1232E,  50,  994, TS,
WP, 31, 1997111600,   , MIWU, 0, 153N, 1225E,  40,  998, TS,
WP, 31, 1997111606,   , MIWU, 0, 156N, 1218E,  30, 1002, TD,
WP, 31, 1997111612,   , MIWU, 0, 159N, 1211E,  20, 1006, DB,
WP, 31, 1997111618,   , MIWU, 0, 160N, 1205E,  15, 1008, DB,
