WP, 26, 1997100106,   , MIWU, 0, 162N, 1503E,  15, 1011, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, TwentySix-W,
WP, 26, 1997100112,   , MIWU, 0, 162N, 1493E,  20, 1009, DB,
WP, 26, 1997100118,   , MIWU, 0, 161N, 1480E,  20, 1009, DB,
WP, 26, 1997100200,   , MIWU, 0, 158N, 1463E,  20, 1010, DB,
WP, 26, 1997100206,   , MIWU, 0, 158N, 1448E,  20, 1010, DB,
WP, 26, 1997100212,   , MIWU, 0, 160N, 1432E,  20, 1010, DB,
WP, 26, 1997100218,   , MIWU, 0, 165N, 1419E,  25, 1008, TD,
WP, 26, 1997100300,   , MIWU, 0, 170N, 1410E,  25, 1008, TD,
WP, 26, 1997100306,   , MIWU, 0, 174N, 1402E,  25, 1008, TD,
WP, 26, 1997100312,   , MIWU, 0, 176N, 1396E,  25, 1008, TD,
WP, 26, 1997100318,   , MIWU, 0, 177N, 1392E,  30, 1006, TD,
WP, 26, 1997100400,   , MIWU, 0, 178N, 1389E,  30, 1006, TD,
WP, 26, 1997100406,   , MIWU, 0, 178N, 1387E,  30, 1007, TD,
WP, 26, 1997100412,   , MIWU, 0, 178N, 1385E,  30, 1007, TD,
WP, 26, 1997100418,   , MIWU, 0, 178N, 1384E,  30, 1006, TD,
WP, 26, 1997100500,   , MIWU, 0, 178N, 1383E,  25, 1008, TD,
WP, 26, 1997100506,   , MIWU, 0, 179N, 1381E,  20, 1010, DB,
WP, 26, 1997100512,   , MIWU, 0, 181N, 1379E,  20, 1010, DB,
WP, 26, 1997100518,   , MIWU, 0, 185N, 1376E,  25, 1008, TD,
WP, 26, 1997100600,   , MIWU, 0, 189N, 1372E,  25, 1008, TD,
WP, 26, 1997100606,   , MIWU, 0, 192N, 1367E,  20, 1010, DB,
WP, 26, 1997100612,   , MIWU, 0, 195N, 1361E,  20, 1010, DB,
WP, 26, 1997100618,   , MIWU, 0, 196N, 1353E,  20, 1010, DB,
WP, 26, 1997100700,   , MIWU, 0, 196N, 1342E,  20, 1010, DB,
WP, 26, 1997100706,   , MIWU, 0, 195N, 1331E,  20, 1010, DB,
WP, 26, 1997100712,   , MIWU, 0, 193N, 1322E,  15, 1012, DB,
WP, 26, 1997100718,   , MIWU, 0, 191N, 1313E,  15, 1012, DB,
