WP, 02, 2007051500,   , MIWU, 0,  80N, 1477E,  20, 1008, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Yutu,
WP, 02, 2007051506,   , MIWU, 0,  83N, 1465E,  20, 1008, DB,
WP, 02, 2007051512,   , MIWU, 0,  85N, 1454E,  20, 1008, DB,
WP, 02, 2007051518,   , MIWU, 0,  85N, 1446E,  20, 1007, DB,
WP, 02, 2007051600,   , MIWU, 0,  85N, 1440E,  20, 1007, DB,
WP, 02, 2007051606,   , MIWU, 0,  86N, 1436E,  25, 1005, TD,
WP, 02, 2007051612,   , MIWU, 0,  87N, 1431E,  25, 1004, TD,
WP, 02, 2007051618,   , MIWU, 0,  88N, 1424E,  30, 1002, TD,
WP, 02, 2007051700,   , MIWU, 0,  89N, 1412E,  30, 1001, TD,
WP, 02, 2007051706,   , MIWU, 0,  91N, 1397E,  35,  999, TS,
WP, 02, 2007051712,   , MIWU, 0,  97N, 1380E,  40,  997, TS,
WP, 02, 2007051718,   , MIWU, 0, 107N, 1370E,  50,  992, TS,
WP, 02, 2007051800,   , MIWU, 0, 116N, 1359E,  55,  989, TS,
WP, 02, 2007051806,   , MIWU, 0, 123N, 1347E,  60,  986, TS,
WP, 02, 2007051812,   , MIWU, 0, 131N, 1337E,  70,  980, TY,
WP, 02, 2007051818,   , MIWU, 0, 140N, 1327E,  75,  977, TY,
WP, 02, 2007051900,   , MIWU, 0, 149N, 1323E,  85,  970, TY,
WP, 02, 2007051906,   , MIWU, 0, 161N, 1321E,  95,  962, TY,
WP, 02, 2007051912,   , MIWU, 0, 170N, 1322E, 105,  954, TY,
WP, 02, 2007051918,   , MIWU, 0, 178N, 1327E, 110,  951, TY,
WP, 02, 2007052000,   , MIWU, 0, 183N, 1335E, 100,  956, TY,
WP, 02, 2007052006,   , MIWU, 0, 190N, 1344E, 115,  947, TY,
WP, 02, 2007052012,   , MIWU, 0, 199N, 1355E, 130,  936, ST,
WP, 02, 2007052018,   , MIWU, 0, 207N, 1365E, 125,  938, TY,
WP, 02, 2007052100,   , MIWU, 0, 217N, 1377E, 120,  941, TY,
WP, 02, 2007052106,   , MIWU, 0, 228N, 1392E, 115,  944, TY,
WP, 02, 2007052112,   , MIWU, 0, 240N, 1406E, 105,  950, TY,
WP, 02, 2007052118,   , MIWU, 0, 252N, 1425E,  90,  960, TY,
WP, 02, 2007052200,   , MIWU, 0, 262N, 1445E,  75,  971, TY,
WP, 02, 2007052206,   , MIWU, 0, 275N, 1466E,  60,  980, TS,
WP, 02, 2007052212,   , MIWU, 0, 289N, 1494E,  55,  983, TS,
WP, 02, 2007052218,   , MIWU, 0, 300N, 1526E,  55,  984, EX,
WP, 02, 2007052300,   , MIWU, 0, 310N, 1563E,  50,  987, EX,
WP, 02, 2007052306,   , MIWU, 0, 318N, 1602E,  45,  990, EX,
WP, 02, 2007052312,   , MIWU, 0, 330N, 1640E,  45,  991, EX,
WP, 02, 2007052318,   , MIWU, 0, 343N, 1673E,  45,  991, EX,
WP, 02, 2007052400,   , MIWU, 0, 352N, 1705E,  40,  994, EX,
WP, 02, 2007052406,   , MIWU, 0, 359N, 1733E,  40,  995, EX,
WP, 02, 2007052412,   , MIWU, 0, 361N, 1759E,  35,  993, EX,
WP, 02, 2007052418,   , MIWU, 0, 361N, 1790E,  30,  996, EX,
WP, 02, 2007052500,   , MIWU, 0, 360N, 1782W,  30,  997, EX,
WP, 02, 2007052506,   , MIWU, 0, 360N, 1756W,  25, 1000, EX,
WP, 02, 2007052512,   , MIWU, 0, 362N, 1732W,  25, 1000, EX,
WP, 02, 2007052518,   , MIWU, 0, 364N, 1703W,  20, 1002, EX,
