CP, 01, 2010121500,   , MIWU, 0, 315N, 1718E,  15, 1011, SD, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Omeka,
CP, 01, 2010121506,   , MIWU, 0, 315N, 1722E,  15, 1011, SD,
CP, 01, 2010121512,   , MIWU, 0, 314N, 1728E,  15, 1011, SD,
CP, 01, 2010121518,   , MIWU, 0, 310N, 1736E,  15, 1011, SD,
CP, 01, 2010121600,   , MIWU, 0, 303N, 1749E,  20, 1010, SD,
CP, 01, 2010121606,   , MIWU, 0, 293N, 1764E,  20, 1010, SD,
CP, 01, 2010121612,   , MIWU, 0, 281N, 1779E,  20, 1010, SD,
CP, 01, 2010121618,   , MIWU, 0, 269N, 1790E,  25, 1009, SD,
CP, 01, 2010121700,   , MIWU, 0, 260N, 1797E,  25, 1009, SD,
CP, 01, 2010121706,   , MIWU, 0, 254N, 1798W,  25, 1009, SD,
CP, 01, 2010121712,   , MIWU, 0, 249N, 1793W,  30, 1008, SD,
CP, 01, 2010121718,   , MIWU, 0, 245N, 1789W,  30, 1008, SD,
CP, 01, 2010121800,   , MIWU, 0, 242N, 1786W,  35, 1006, SS,
CP, 01, 2010121806,   , MIWU, 0, 238N, 1787W,  40, 1004, TS,
CP, 01, 2010121812,   , MIWU, 0, 235N, 1790W,  45, 1002, TS,
CP, 01, 2010121818,   , MIWU, 0, 230N, 1798W,  50, 1000, TS,
CP, 01, 2010121900,   , MIWU, 0, 222N, 1794E,  55,  998, TS,
CP, 01, 2010121906,   , MIWU, 0, 216N, 1791E,  65,  994, TY
CP, 01, 2010121912,   , MIWU, 0, 210N, 1789E,  75,  990, TY,
CP, 01, 2010121918,   , MIWU, 0, 203N, 1790E,  70,  992, TY,
CP, 01, 2010122000,   , MIWU, 0, 200N, 1798E,  60,  996, TS,
CP, 01, 2010122006,   , MIWU, 0, 202N, 1790W,  60,  995, TS,
CP, 01, 2010122012,   , MIWU, 0, 209N, 1772W,  55,  997, TS,
CP, 01, 2010122018,   , MIWU, 0, 223N, 1757W,  45, 1001, TS,
CP, 01, 2010122100,   , MIWU, 0, 239N, 1745W,  35, 1005, TS,
CP, 01, 2010122106,   , MIWU, 0, 255N, 1737W,  35, 1006, TS,
CP, 01, 2010122112,   , MIWU, 0, 275N, 1733W,  35, 1006, TS,
CP, 01, 2010122118,   , MIWU, 0, 290N, 1731W,  30, 1008, TD,
CP, 01, 2010122200,   , MIWU, 0, 307N, 1729W,  30, 1008, LO,
CP, 01, 2010122206,   , MIWU, 0, 323N, 1725W,  30, 1009, LO,
CP, 01, 2010122212,   , MIWU, 0, 331N, 1722W,  25, 1010, LO,
CP, 01, 2010122218,   , MIWU, 0, 337N, 1720W,  20, 1011, LO,
CP, 01, 2010122300,   , MIWU, 0, 341N, 1718W,  20, 1011, LO,
CP, 01, 2010122306,   , MIWU, 0, 343N, 1715W,  15, 1011, LO,
