WP, 01, 1999010300,   , MIWU, 0,  49N, 1139E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Hilda,
WP, 01, 1999010306,   , MIWU, 0,  49N, 1135E,  20, 1009, DB,
WP, 01, 1999010312,   , MIWU, 0,  50N, 1132E,  20, 1009, DB,
WP, 01, 1999010318,   , MIWU, 0,  52N, 1131E,  25, 1007, TD,
WP, 01, 1999010400,   , MIWU, 0,  54N, 1131E,  30, 1005, TD,
WP, 01, 1999010406,   , MIWU, 0,  58N, 1132E,  30, 1004, TD,
WP, 01, 1999010412,   , MIWU, 0,  62N, 1132E,  25, 1006, TD,
WP, 01, 1999010418,   , MIWU, 0,  66N, 1132E,  25, 1006, TD,
WP, 01, 1999010500,   , MIWU, 0,  69N, 1135E,  30, 1004, TD,
WP, 01, 1999010506,   , MIWU, 0,  71N, 1139E,  30, 1004, TD,
WP, 01, 1999010512,   , MIWU, 0,  71N, 1143E,  30, 1004, TD,
WP, 01, 1999010518,   , MIWU, 0,  73N, 1144E,  30, 1003, TD,
WP, 01, 1999010600,   , MIWU, 0,  76N, 1144E,  30, 1003, TD,
WP, 01, 1999010606,   , MIWU, 0,  81N, 1144E,  30, 1003, TD,
WP, 01, 1999010612,   , MIWU, 0,  87N, 1143E,  35, 1001, TS,
WP, 01, 1999010618,   , MIWU, 0,  93N, 1142E,  35, 1000, TS,
WP, 01, 1999010700,   , MIWU, 0,  98N, 1141E,  35, 1000, TS,
WP, 01, 1999010706,   , MIWU, 0, 103N, 1139E,  30, 1002, TD,
WP, 01, 1999010712,   , MIWU, 0, 109N, 1138E,  30, 1002, TD,
WP, 01, 1999010718,   , MIWU, 0, 113N, 1138E,  25, 1004, TD,
WP, 01, 1999010800,   , MIWU, 0, 116N, 1139E,  20, 1006, DB,
WP, 01, 1999010806,   , MIWU, 0, 118N, 1142E,  20, 1007, DB,
WP, 01, 1999010812,   , MIWU, 0, 120N, 1146E,  15, 1009, DB,
WP, 01, 1999010818,   , MIWU, 0, 123N, 1150E,  15, 1010, DB,
