SH, 75, 2005042006,   , MIWU, 0, 160S, 1790E,  20, 1006, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Sheila,
SH, 75, 2005042012,   , MIWU, 0, 159S, 1800E,  20, 1005, DB,
SH, 75, 2005042018,   , MIWU, 0, 159S, 1790W,  25, 1003, TD,
SH, 75, 2005042100,   , MIWU, 0, 160S, 1779W,  30, 1001, TD,
SH, 75, 2005042106,   , MIWU, 0, 161S, 1767W,  40,  996, TS,
SH, 75, 2005042112,   , MIWU, 0, 163S, 1752W,  50,  991, TS,
SH, 75, 2005042118,   , MIWU, 0, 167S, 1730W,  50,  990, TS,
SH, 75, 2005042200,   , MIWU, 0, 175S, 1711W,  50,  990, TS,
SH, 75, 2005042206,   , MIWU, 0, 185S, 1690W,  45,  992, TS,
SH, 75, 2005042212,   , MIWU, 0, 197S, 1669W,  45,  993, TS,
SH, 75, 2005042218,   , MIWU, 0, 209S, 1645W,  45,  993, TS,
SH, 75, 2005042300,   , MIWU, 0, 226S, 1617W,  40,  995, EX,
SH, 75, 2005042306,   , MIWU, 0, 250S, 1596W,  40,  994, EX,
SH, 75, 2005042312,   , MIWU, 0, 284S, 1556W,  45,  991, EX,
SH, 75, 2005042318,   , MIWU, 0, 310S, 1520W,  55,  985, EX,
SH, 75, 2005042400,   , MIWU, 0, 330S, 1500W,  50,  987, EX,
SH, 75, 2005042406,   , MIWU, 0, 342S, 1485W,  45,  991, EX,
SH, 75, 2005042412,   , MIWU, 0, 355S, 1465W,  45,  991, EX,
SH, 75, 2005042418,   , MIWU, 0, 365S, 1447W,  40,  993, EX,
SH, 75, 2005042500,   , MIWU, 0, 373S, 1425W,  40,  994, EX,
SH, 75, 2005042506,   , MIWU, 0, 380S, 1410W,  40,  994, EX,
SH, 75, 2005042512,   , MIWU, 0, 383S, 1405W,  40,  994, EX,
SH, 75, 2005042518,   , MIWU, 0, 384S, 1402W,  40,  994, EX,
SH, 75, 2005042600,   , MIWU, 0, 382S, 1396W,  35,  996, EX,
SH, 75, 2005042606,   , MIWU, 0, 379S, 1379W,  30,  998, EX,
SH, 75, 2005042612,   , MIWU, 0, 380S, 1352W,  25, 1000, EX,
SH, 75, 2005042618,   , MIWU, 0, 384S, 1330W,  20, 1002, EX,
