SH, 26, 2005033118,   , MIWU, 0, 113S, 1035E,  20, 1007, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Adeline-Juliet,
SH, 26, 2005040100,   , MIWU, 0, 108S, 1033E,  20, 1007, DB,
SH, 26, 2005041206,   , MIWU, 0, 270S,  661E,  60,  969, TS,
SH, 26, 2005041212,   , MIWU, 0, 277S,  677E,  55,  972, TS,
SH, 26, 2005041218,   , MIWU, 0, 280S,  695E,  50,  976, TS,
SH, 26, 2005041300,   , MIWU, 0, 283S,  711E,  50,  976, EX,
SH, 26, 2005041306,   , MIWU, 0, 285S,  726E,  50,  978, EX,
SH, 26, 2005041312,   , MIWU, 0, 288S,  745E,  55,  976, EX,
SH, 26, 2005041318,   , MIWU, 0, 293S,  758E,  55,  974, EX,
SH, 26, 2005041400,   , MIWU, 0, 295S,  765E,  55,  974, EX,
SH, 26, 2005041406,   , MIWU, 0, 294S,  770E,  50,  977, EX,
SH, 26, 2005041412,   , MIWU, 0, 291S,  777E,  50,  978, EX,
SH, 26, 2005041418,   , MIWU, 0, 288S,  785E,  45,  982, EX,
SH, 26, 2005041500,   , MIWU, 0, 288S,  800E,  40,  986, EX,
SH, 26, 2005041506,   , MIWU, 0, 295S,  820E,  30,  992, EX,
SH, 26, 2005041512,   , MIWU, 0, 310S,  839E,  30,  993, EX,
SH, 26, 2005041518,   , MIWU, 0, 320S,  848E,  25,  995, EX,
SH, 26, 2005041600,   , MIWU, 0, 328S,  853E,  25,  995, EX,
SH, 26, 2005041606,   , MIWU, 0, 332S,  860E,  25,  995, EX,
SH, 26, 2005041612,   , MIWU, 0, 333S,  871E,  20,  998, EX,
SH, 26, 2005041618,   , MIWU, 0, 331S,  880E,  20,  998, EX,
SH, 26, 2005041700,   , MIWU, 0, 328S,  888E,  20,  999, EX,
SH, 26, 2005041706,   , MIWU, 0, 324S,  894E,  20,  999, EX,
SH, 26, 2005041712,   , MIWU, 0, 319S,  898E,  20,  999, EX,
