SH, 24, 2005031918,   , MIWU, 0, 102S,  645E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Hennie,
SH, 24, 2005032000,   , MIWU, 0, 108S,  647E,  20, 1009, DB,
SH, 24, 2005032006,   , MIWU, 0, 112S,  648E,  20, 1008, DB,
SH, 24, 2005032012,   , MIWU, 0, 115S,  646E,  20, 1008, DB,
SH, 24, 2005032018,   , MIWU, 0, 118S,  644E,  20, 1008, DB,
SH, 24, 2005032100,   , MIWU, 0, 121S,  640E,  25, 1006, TD,
SH, 24, 2005032106,   , MIWU, 0, 127S,  635E,  25, 1005, TD,
SH, 24, 2005032112,   , MIWU, 0, 134S,  627E,  30, 1003, TD,
SH, 24, 2005032118,   , MIWU, 0, 140S,  620E,  35, 1001, TS,
SH, 24, 2005032200,   , MIWU, 0, 144S,  614E,  35, 1000, TS,
SH, 24, 2005032206,   , MIWU, 0, 149S,  604E,  35,  999, TS,
SH, 24, 2005032212,   , MIWU, 0, 154S,  593E,  40,  996, TS,
SH, 24, 2005032218,   , MIWU, 0, 158S,  586E,  45,  993, TS,
SH, 24, 2005032300,   , MIWU, 0, 161S,  584E,  45,  992, TS,
SH, 24, 2005032306,   , MIWU, 0, 166S,  586E,  45,  992, TS,
SH, 24, 2005032312,   , MIWU, 0, 178S,  588E,  50,  989, TS,
SH, 24, 2005032318,   , MIWU, 0, 188S,  587E,  60,  983, TS,
SH, 24, 2005032400,   , MIWU, 0, 197S,  587E,  65,  980, TY,
SH, 24, 2005032406,   , MIWU, 0, 205S,  588E,  70,  977, TY,
SH, 24, 2005032412,   , MIWU, 0, 213S,  587E,  70,  978, TY,
SH, 24, 2005032418,   , MIWU, 0, 218S,  589E,  70,  977, TY,
SH, 24, 2005032500,   , MIWU, 0, 222S,  591E,  60,  981, TS,
SH, 24, 2005032506,   , MIWU, 0, 225S,  594E,  60,  982, TS,
SH, 24, 2005032512,   , MIWU, 0, 226S,  600E,  55,  984, TS,
SH, 24, 2005032518,   , MIWU, 0, 228S,  607E,  50,  986, TS,
SH, 24, 2005032600,   , MIWU, 0, 232S,  614E,  50,  986, TS,
SH, 24, 2005032606,   , MIWU, 0, 237S,  616E,  45,  988, TS,
SH, 24, 2005032612,   , MIWU, 0, 243S,  617E,  45,  988, TS,
SH, 24, 2005032618,   , MIWU, 0, 248S,  617E,  45,  989, TS 
SH, 24, 2005032700,   , MIWU, 0, 254S,  619E,  40,  991, TS,
SH, 24, 2005032706,   , MIWU, 0, 259S,  624E,  35,  994, LO,
SH, 24, 2005032712,   , MIWU, 0, 260S,  629E,  35,  994, LO,
SH, 24, 2005032718,   , MIWU, 0, 260S,  634E,  30,  996, LO,
SH, 24, 2005032800,   , MIWU, 0, 261S,  638E,  30,  996, EX,
SH, 24, 2005032806,   , MIWU, 0, 263S,  642E,  30,  995, EX,
SH, 24, 2005032812,   , MIWU, 0, 268S,  649E,  30,  995, EX,
SH, 24, 2005032818,   , MIWU, 0, 280S,  656E,  35,  992, EX,
SH, 24, 2005032900,   , MIWU, 0, 288S,  662E,  40,  989, EX,
SH, 24, 2005032906,   , MIWU, 0, 294S,  664E,  50,  983, EX,
SH, 24, 2005032912,   , MIWU, 0, 298S,  668E,  60,  976, EX,
SH, 24, 2005032918,   , MIWU, 0, 302S,  675E,  65,  972, EX,
SH, 24, 2005033000,   , MIWU, 0, 308S,  680E,  65,  970, EX,
SH, 24, 2005033006,   , MIWU, 0, 318S,  688E,  65,  968, EX,
SH, 24, 2005033012,   , MIWU, 0, 328S,  697E,  60,  970, EX,
SH, 24, 2005033018,   , MIWU, 0, 341S,  715E,  55,  973, EX,
SH, 24, 2005033100,   , MIWU, 0, 357S,  739E,  55,  975, EX,
SH, 24, 2005033106,   , MIWU, 0, 375S,  760E,  50,  978, EX,
SH, 24, 2005033112,   , MIWU, 0, 381S,  785E,  50,  979, EX,
SH, 24, 2005033118,   , MIWU, 0, 382S,  807E,  50,  980, EX,
SH, 24, 2005040100,   , MIWU, 0, 381S,  825E,  45,  983, EX,
SH, 24, 2005040106,   , MIWU, 0, 378S,  839E,  40,  986, EX,
SH, 24, 2005040112,   , MIWU, 0, 373S,  852E,  35,  989, EX,
SH, 24, 2005040118,   , MIWU, 0, 366S,  865E,  35,  990, EX,
SH, 24, 2005040200,   , MIWU, 0, 357S,  880E,  30,  992, EX,
SH, 24, 2005040206,   , MIWU, 0, 355S,  897E,  30,  993, EX,
SH, 24, 2005040212,   , MIWU, 0, 358S,  911E,  25,  996, EX,
SH, 24, 2005040218,   , MIWU, 0, 364S,  923E,  20,  998, EX,
SH, 24, 2005040300,   , MIWU, 0, 370S,  932E,  20,  999, EX,
SH, 24, 2005040306,   , MIWU, 0, 375S,  940E,  20,  999, EX,
