SH, 10, 2005011212,   , MIWU, 0, 143S, 1254E,  20, 1009, DB, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, Ten-S,
SH, 10, 2005011218,   , MIWU, 0, 140S, 1246E,  20, 1009, DB,
SH, 10, 2005011300,   , MIWU, 0, 139S, 1240E,  20, 1009, DB,
SH, 10, 2005011306,   , MIWU, 0, 140S, 1236E,  20, 1009, DB,
SH, 10, 2005011312,   , MIWU, 0, 140S, 1233E,  25, 1007, TD,
SH, 10, 2005011318,   , MIWU, 0, 140S, 1229E,  30, 1005, TD,
SH, 10, 2005011400,   , MIWU, 0, 141S, 1225E,  35, 1003, TS,
SH, 10, 2005011406,   , MIWU, 0, 142S, 1218E,  40, 1001, TS,
SH, 10, 2005011412,   , MIWU, 0, 143S, 1210E,  40, 1000, TS,
SH, 10, 2005011418,   , MIWU, 0, 143S, 1202E,  40, 1000, TS,
SH, 10, 2005011500,   , MIWU, 0, 144S, 1194E,  40, 1000, TS,
SH, 10, 2005011506,   , MIWU, 0, 145S, 1183E,  40,  999, TS,
SH, 10, 2005011512,   , MIWU, 0, 147S, 1171E,  40,  999, TS,
SH, 10, 2005011518,   , MIWU, 0, 150S, 1160E,  40,  999, TS,
SH, 10, 2005011600,   , MIWU, 0, 152S, 1147E,  35, 1001, TS,
SH, 10, 2005011606,   , MIWU, 0, 153S, 1134E,  35, 1001, TS,
SH, 10, 2005011612,   , MIWU, 0, 155S, 1120E,  35, 1002, TS,
SH, 10, 2005011618,   , MIWU, 0, 155S, 1107E,  35, 1002, TS,
SH, 10, 2005011700,   , MIWU, 0, 154S, 1093E,  30, 1004, TD,
SH, 10, 2005011706,   , MIWU, 0, 151S, 1073E,  25, 1006, TD,
SH, 10, 2005011712,   , MIWU, 0, 146S, 1054E,  25, 1006, TD,
SH, 10, 2005011718,   , MIWU, 0, 142S, 1036E,  25, 1007, TD,
SH, 10, 2005011800,   , MIWU, 0, 140S, 1023E,  25, 1007, TD,
SH, 10, 2005011806,   , MIWU, 0, 140S, 1012E,  25, 1007, TD,
SH, 10, 2005011812,   , MIWU, 0, 142S, 1000E,  20, 1009, DB,
SH, 10, 2005011818,   , MIWU, 0, 145S,  987E,  15, 1011, DB,
SH, 10, 2005011900,   , MIWU, 0, 150S,  975E,  15, 1012, DB,
